intercept,daily,monthly,weekly
-0.5821749,0.2913168,0.12138977,0.5261619
-0.68089336,0.29798928,0.079546556,0.5518235
-0.8395478,0.34827155,0.2456412,0.33255348
-0.72796917,0.30318734,0.07347862,0.549071
-0.7686212,0.34900323,0.3064584,0.27929753
-0.9408509,0.34618205,0.15286551,0.41523808
-0.5910779,0.30187038,0.1778257,0.4616073
-0.7221097,0.33036855,0.2379022,0.36651754
-0.628754,0.29849634,0.12840138,0.5091114
-0.72095436,0.33253247,0.25205487,0.35106492
-0.819135,0.32556766,0.13260274,0.4641196
-0.50687355,0.28773385,0.16448864,0.49464446
-0.6596793,0.30840653,0.1619159,0.46521455
-0.6655093,0.29812133,0.09723874,0.5364045
-0.60904616,0.31804526,0.25814244,0.36800396
-0.6759486,0.2863066,0.02047501,0.6202773
-0.74284565,0.3463499,0.31388983,0.2769486
-0.6396688,0.30192214,0.14038542,0.49359608
-0.6888179,0.3316139,0.27287441,0.33461708
-0.6375044,0.30207545,0.14311276,0.49102363
-0.8244913,0.33958924,0.20954628,0.376731
-0.5845536,0.31148976,0.2396564,0.39388725
-0.71781003,0.31696457,0.1645827,0.4498655
-1.0567391,0.38379845,0.27882004,0.24975082
-0.8193464,0.33395272,0.18150076,0.40938967
-0.64548725,0.2991262,0.11889948,0.5163368
-0.81397676,0.34100315,0.22625768,0.36025044
-0.7197416,0.32372296,0.20213452,0.4073573
-0.7588469,0.35102683,0.3289624,0.25687286
-0.61133105,0.3138845,0.23272845,0.39615348
-0.5961502,0.29280335,0.12230648,0.52305764
-0.6405455,0.33424443,0.32700175,0.2842137
-0.6066559,0.31185785,0.22482793,0.40602398
-0.66662794,0.3177976,0.21084046,0.4089419
-0.88078916,0.35184413,0.23545781,0.33578992
-0.7793256,0.33989522,0.24831386,0.34302217
-0.69269764,0.33600923,0.29530442,0.30869293
-0.7783406,0.33589083,0.22535667,0.36885247
-0.6083156,0.32056636,0.27371374,0.35081732
-0.65685135,0.32522064,0.26164824,0.35403606
-0.69188344,0.33401495,0.28434157,0.32114023
-0.7490197,0.3146451,0.12621081,0.48631772
-0.87518823,0.36745587,0.33039564,0.23053491
-0.6682544,0.3042327,0.13099952,0.49812907
-0.6366607,0.32665306,0.2855186,0.33141655
-0.6456401,0.32773724,0.2846461,0.3304984
-0.9150561,0.35795236,0.24329081,0.31973347
-0.97674835,0.3752721,0.2942403,0.2495716
-0.65836763,0.33331233,0.30731663,0.30252212
-0.65870273,0.32600176,0.2645662,0.35034788
-0.81140167,0.32728833,0.14937901,0.44711757
-0.60639936,0.3151813,0.24367669,0.38481978
-0.773978,0.3314657,0.20336787,0.39446244
-0.51822394,0.2755022,0.08399996,0.5824033
-1.0062565,0.3633079,0.19922403,0.3494016
-0.59816056,0.30699605,0.20293757,0.43226442
-0.81526756,0.33756107,0.20476767,0.3839696
-0.62243855,0.32683268,0.29838026,0.32010084
-0.8798726,0.35575372,0.258582,0.31000367
-0.80703,0.35775813,0.3289152,0.24664342
-1.0000889,0.3690248,0.23926418,0.30624706
-0.6697588,0.31817114,0.21033737,0.40881246
-0.8957445,0.34270653,0.17083189,0.405154
-1.0287701,0.3936064,0.35867828,0.16629028
-0.62329215,0.29840505,0.13382526,0.5045975
-0.6055824,0.3192583,0.26842028,0.35734463
-0.6984299,0.3256318,0.23092513,0.3797275
-0.62242734,0.32116276,0.2661443,0.3563748
-1.0064088,0.3795592,0.2953265,0.24207051
-0.6091505,0.31338745,0.23207963,0.3974569
-0.83985937,0.33753043,0.1863061,0.39977825
-0.5977718,0.30482206,0.19132659,0.44550362
-0.8500827,0.34755284,0.2357965,0.3420375
-0.5405978,0.3029905,0.22665402,0.41802073
-0.6119246,0.31146687,0.21870494,0.411856
-0.6512176,0.31090334,0.1834371,0.442969
-0.6761429,0.31102592,0.16361748,0.45980057
-0.7703985,0.34738094,0.29894876,0.28816986
-0.5770976,0.28293997,0.07987089,0.57457477
-0.9010316,0.36379614,0.2877604,0.27271074
-0.48805088,0.28021687,0.13558377,0.5309826
-0.6452888,0.31072316,0.1855172,0.44151527
-0.4997674,0.27662286,0.10538504,0.56234
-1.0476002,0.39027756,0.32323083,0.20179775
-0.47535887,0.28183994,0.15531379,0.5115789
-0.84150106,0.3704678,0.37452346,0.18810421
-0.5349083,0.27395007,0.061982192,0.6036203
-0.88496315,0.35673672,0.25953284,0.30768543
-0.7027242,0.3445657,0.33652347,0.26027927
-0.6175929,0.30416822,0.17122166,0.46374884
-0.54475045,0.29793137,0.19306734,0.45458594
-0.7245201,0.34274158,0.30847138,0.28710985
-0.50223863,0.28112954,0.13040772,0.5339646
-0.7455467,0.3337478,0.2386373,0.36075947
-0.52445084,0.31414136,0.3032542,0.33532685
-0.6426633,0.2964449,0.10533427,0.5320671
-0.6796084,0.33775645,0.3149388,0.28921726
-0.8259765,0.32695198,0.13505545,0.4599224
-0.52777994,0.30622274,0.25483435,0.388941
-0.6320196,0.3160936,0.22846445,0.3964359
-0.9314703,0.33974287,0.12467299,0.44925624
-0.6161656,0.33465672,0.34881765,0.26489347
-0.6453972,0.3000335,0.12514378,0.50955504
-0.6200226,0.33179927,0.32942772,0.2858678
-0.6747291,0.32272282,0.2332071,0.38221687
-0.44057426,0.26177734,0.06802217,0.61703
-0.968678,0.36051244,0.21526365,0.33982825
-0.6130594,0.3281029,0.31332907,0.30534372
-0.65028447,0.3166628,0.21745007,0.40500513
-0.7734432,0.3319522,0.20672102,0.39084002
-0.6744052,0.31606525,0.19464976,0.4254686
-0.6179206,0.33301872,0.33804873,0.2766145
-0.70426196,0.3191792,0.18897447,0.4255534
-0.7928339,0.3518327,0.30560657,0.27569872
-0.9461439,0.35024226,0.17403981,0.3908742
-0.7762717,0.36742273,0.4103004,0.1620672
-0.6175941,0.29743466,0.1325557,0.50717974
-0.6443833,0.33540457,0.3310065,0.27899498
-0.53253174,0.3050575,0.2452552,0.39890164
-0.6877141,0.31768966,0.19332364,0.42411882
-0.6584031,0.32342798,0.25021344,0.36657682
-0.8236731,0.35044497,0.27399188,0.30486792
-0.5351566,0.29319966,0.17457128,0.47763285
-0.689161,0.32859138,0.25540698,0.35422975
-0.47604045,0.28366768,0.16656244,0.49908313
-0.6378558,0.32839423,0.29502502,0.3205924
-0.59796345,0.3102599,0.22266081,0.4103281
-0.6258751,0.3302441,0.31569463,0.30002934
-0.778561,0.3381463,0.23885873,0.3538025
-0.45460534,0.27691194,0.14407244,0.52872336
-0.7037303,0.34758773,0.35381538,0.24081326
-0.6062485,0.30198944,0.1681808,0.46967492
-0.63309723,0.32524806,0.28079733,0.33759266
-0.41894683,0.24013928,-0.03976076,0.74252164
-0.6087878,0.34063512,0.3873628,0.22280638
-0.8868866,0.3182474,0.033825643,0.56008327
-0.5196599,0.30794695,0.27000263,0.3733727
-0.9925866,0.3832625,0.32673323,0.20951879
-0.6122887,0.311151,0.21507318,0.4155272
-0.66909254,0.34273717,0.35212123,0.24973126
-0.4149031,0.24119894,-0.033051483,0.73523104
-0.61793405,0.3313014,0.326734,0.28897116
-0.6933157,0.31170633,0.15088151,0.46971673
-0.6500553,0.34717628,0.39323545,0.20768681
-0.8299093,0.37202626,0.39280343,0.17003559
-0.71755683,0.32941362,0.23662126,0.36908525
-0.89463425,0.36823988,0.3193398,0.23879704
-0.56773514,0.28418818,0.0948755,0.55977297
-0.42298293,0.25169626,0.02157064,0.67233753
-0.73061913,0.34778553,0.33240342,0.25888538
-0.6916008,0.31485605,0.17289145,0.44599432
