observed,target
0.009283819628647215,0.01
0.017241379310344827,0.02
0.033156498673740056,0.03
0.058355437665782495,0.04
0.0636604774535809,0.05
0.07294429708222812,0.06
0.08222811671087533,0.07
0.09814323607427056,0.08
0.11671087533156499,0.09
0.13262599469496023,0.1
0.13925729442970822,0.11
0.15119363395225463,0.12
0.16180371352785147,0.13
0.17771883289124668,0.14
0.1909814323607427,0.15
0.20291777188328913,0.16
0.21485411140583555,0.17
0.22281167108753316,0.18
0.23474801061007958,0.19
0.2480106100795756,0.2
0.259946949602122,0.21
0.26525198938992045,0.22
0.28514588859416445,0.23
0.3010610079575597,0.24
0.3116710875331565,0.25
0.32625994694960214,0.26
0.3395225464190981,0.27
0.35278514588859416,0.28
0.3647214854111406,0.29
0.3753315649867374,0.3
0.38461538461538464,0.31
0.39389920424403185,0.32
0.39920424403183025,0.33
0.40981432360742703,0.34
0.4151193633952255,0.35
0.4244031830238727,0.36
0.4297082228116711,0.37
0.44297082228116713,0.38
0.45225464190981435,0.39
0.46286472148541113,0.4
0.473474801061008,0.41
0.48143236074270557,0.42
0.493368700265252,0.43
0.5013262599469496,0.44
0.5039787798408488,0.45
0.5145888594164456,0.46
0.5251989389920424,0.47
0.5344827586206896,0.48
0.5424403183023873,0.49
0.5477453580901857,0.5
0.5610079575596817,0.51
0.5663129973474801,0.52
0.5702917771883289,0.53
0.5769230769230769,0.54
0.5809018567639257,0.55
0.5901856763925729,0.56
0.5981432360742706,0.57
0.6087533156498673,0.58
0.616710875331565,0.59
0.6286472148541115,0.6
0.6379310344827587,0.61
0.6445623342175066,0.62
0.6578249336870027,0.63
0.6657824933687002,0.64
0.6710875331564987,0.65
0.6790450928381963,0.66
0.6883289124668435,0.67
0.6976127320954907,0.68
0.7002652519893899,0.69
0.7082228116710876,0.7
0.7188328912466844,0.71
0.7228116710875332,0.72
0.726790450928382,0.73
0.7360742705570292,0.74
0.7453580901856764,0.75
0.7559681697612732,0.76
0.7599469496021221,0.77
0.7679045092838196,0.78
0.7745358090185677,0.79
0.7798408488063661,0.8
0.7917771883289124,0.81
0.7997347480106101,0.82
0.8037135278514589,0.83
0.8090185676392573,0.84
0.8169761273209549,0.85
0.8222811671087533,0.86
0.830238726790451,0.87
0.8448275862068966,0.88
0.8514588859416445,0.89
0.8620689655172413,0.9
0.8753315649867374,0.91
0.8859416445623343,0.92
0.8992042440318302,0.93
0.9151193633952255,0.94
0.9257294429708223,0.95
0.9376657824933687,0.96
0.9456233421750663,0.97
0.9615384615384616,0.98
0.9694960212201591,0.99
0.9973474801061007,1.0
