intercept,daily,monthly,weekly
0.23848522,0.4966817,0.022356685,0.67680246
0.23670802,0.50472707,-0.0065425993,0.6619419
0.20469156,0.50300765,-0.05284614,0.6997883
0.21763317,0.49314755,0.002010864,0.7051521
0.21832433,0.5160512,-0.03961786,0.7050662
0.22394767,0.4998013,0.010974455,0.7063557
0.20956314,0.49784884,-0.02794902,0.69659746
0.20132661,0.52271056,-0.040053483,0.73247206
0.21826455,0.51140535,-0.010279601,0.7007818
0.21553698,0.52411586,-0.013027516,0.7142936
0.21195965,0.503088,-0.0045523583,0.70957154
0.21631081,0.54121417,-0.06641935,0.70311093
0.2054731,0.5269576,-0.06606459,0.71018434
0.21315184,0.51219124,-0.038890917,0.69723016
0.20606056,0.53495246,-0.09427907,0.72671235
0.2067235,0.50971186,-0.040430687,0.6863748
0.22857821,0.5133931,0.021780023,0.7057816
0.223666,0.51299995,-0.0005732894,0.7119521
0.2019659,0.52099925,-0.043070856,0.7449936
0.19908889,0.5357869,-0.071863554,0.72874117
0.21016991,0.5067286,-0.036333665,0.7146658
0.23971768,0.5260665,0.030463655,0.73372096
0.2174482,0.51357234,0.0038595318,0.72801244
0.23130909,0.5028595,0.031534996,0.7557472
0.22452077,0.5137683,0.014840478,0.72138655
0.23490386,0.49662828,0.021948367,0.70325315
0.24469376,0.50713325,0.035332233,0.7241069
0.23144503,0.52056724,0.024016231,0.72916174
0.22219129,0.5051572,0.022832017,0.75309634
0.22062424,0.51720023,0.01449765,0.7565793
0.2543336,0.52047,0.05308915,0.71153396
0.23688276,0.5204996,0.02318349,0.73569775
0.22555748,0.51917446,0.010439116,0.7528194
0.2280176,0.52070266,0.019002486,0.73548424
0.24414463,0.5121676,0.041742302,0.74103445
0.22906692,0.5091365,0.034935325,0.75757414
0.22269869,0.5061627,0.021791637,0.7673489
0.23954634,0.53749335,0.030550446,0.74129504
0.22803354,0.52740735,0.03765266,0.7561136
0.2274663,0.5277697,0.037596665,0.7651265
0.22803514,0.51018745,0.032167517,0.7655612
0.22241859,0.4935556,0.0076479614,0.7089342
0.24080388,0.5184273,0.036655817,0.7501944
0.22281869,0.51007575,0.025941473,0.72991854
0.2501347,0.52141446,0.03159949,0.7222583
0.23841533,0.5227941,0.045305826,0.74172354
0.25271362,0.5286948,0.06342544,0.7321187
0.2188226,0.520649,0.027564365,0.75073195
0.23328964,0.5171236,0.01830194,0.7473137
0.2622779,0.5103872,0.038113832,0.723625
0.22485714,0.5024226,0.0270958,0.7250687
0.22949266,0.5177534,0.03444309,0.7276007
0.2227672,0.52130604,0.023818498,0.7359901
0.2492704,0.5175423,0.03342262,0.69246656
0.26802227,0.5271653,0.04138431,0.68572485
