intercept,daily,monthly,weekly
0.55921346,0.64854103,0.8403026,-0.5944802
0.49162427,0.7201346,0.79437864,-0.6222045
0.65804553,0.5540641,0.95129603,-0.56960183
0.5733855,0.6624517,0.97788393,-0.65299827
0.49622098,0.5920705,1.0367844,-0.7397996
0.5027281,0.6807372,0.9635545,-0.71823674
0.4967366,0.6396035,1.0415516,-0.7182778
0.6610297,0.6016262,1.0452799,-0.6858811
0.6732517,0.63598424,1.0842016,-0.75563616
0.67283887,0.6268754,0.96989757,-0.73910946
0.5570977,0.65521157,1.0834104,-0.79802126
0.75427926,0.58482355,0.90479296,-0.6137201
0.62547034,0.62990904,1.0221027,-0.69235337
0.6538309,0.6084294,1.0219322,-0.6579448
0.59137905,0.59417546,1.0565274,-0.7250268
0.6380994,0.61524236,0.96158266,-0.59539366
0.58377075,0.6392885,1.0190378,-0.7362941
0.6967205,0.62474555,0.8834435,-0.6784969
0.57111603,0.6567153,1.0603406,-0.7753366
0.60756505,0.59799826,1.0369257,-0.7066902
0.66475487,0.67031354,1.0417643,-0.77548134
0.7489335,0.68282926,0.94036186,-0.827225
0.6054307,0.6432221,1.0918349,-0.7939574
0.6119139,0.7351533,1.1009772,-0.8774543
0.56593305,0.67841256,1.1109244,-0.8531685
0.61506146,0.64250356,1.1163939,-0.8192894
0.5932291,0.66034997,1.1406372,-0.89009285
0.58080053,0.6324452,1.1357709,-0.8640543
0.7187818,0.74493796,1.0677631,-0.8913778
0.7866115,0.7148045,1.061959,-0.91891307
0.7402679,0.7232132,1.0676572,-0.9607525
0.8195974,0.67944825,1.0063541,-0.9122683
0.79590017,0.7463232,0.96290064,-0.9213703
0.76369303,0.67100394,1.068499,-0.8416055
0.7166679,0.71777487,1.1148113,-0.9418189
0.6765469,0.72948617,1.0781078,-0.8752588
0.74853927,0.71556544,1.1022748,-0.92761767
0.8243675,0.7094037,1.0463406,-0.8389017
0.6921256,0.69633514,1.0598437,-0.8985073
0.66374046,0.6905197,1.0437757,-0.89871657
0.7052046,0.70124096,1.0455042,-0.87893325
0.72985035,0.7252885,0.965089,-0.7457334
0.68226075,0.7328001,1.0044754,-0.8661995
0.6932118,0.70739186,1.0476996,-0.8656462
0.72706246,0.6819721,1.0905869,-0.90277594
0.7382928,0.67846596,1.0361102,-0.8476545
0.8133195,0.7502824,1.0909344,-0.9710863
0.71984553,0.7476537,1.0621983,-0.8874723
0.83717316,0.7753114,0.8971323,-0.89089835
0.70171106,0.7468937,0.9205845,-0.8695725
0.7781066,0.73911744,0.999673,-0.79439676
0.71392506,0.6783546,1.0542258,-0.8591364
0.73476565,0.704318,1.0736576,-0.89264965
0.7755299,0.69493675,1.0057186,-0.7731417
