intercept,daily,monthly,weekly
-0.12247332,1.2254826,-0.7465724,0.3992806
-0.114319995,1.1695883,-0.74510825,0.35570163
-0.15299818,1.1521491,-0.7848981,0.39977652
-0.14842772,1.217428,-0.7472968,0.3690565
-0.17221566,1.2055956,-0.75667804,0.4082095
-0.13749185,1.2186043,-0.7431293,0.37713864
-0.15426387,1.1956173,-0.7560019,0.3953938
-0.18445654,1.1375701,-0.7628623,0.42275104
-0.17510839,1.1601758,-0.75627726,0.40223104
-0.18981472,1.14129,-0.7621816,0.42527214
-0.1589645,1.1898466,-0.7341198,0.39360362
-0.20713551,1.1217266,-0.77403504,0.42489737
-0.18084392,1.1428483,-0.7572441,0.41516352
-0.1896575,1.1480542,-0.7522841,0.3917482
-0.19544347,1.1603255,-0.7590952,0.42123514
-0.17851835,1.1475122,-0.76628125,0.38006282
-0.15638316,1.1767845,-0.7446521,0.40075666
-0.19036674,1.1583741,-0.7463771,0.42906952
-0.18911281,1.1603127,-0.7481159,0.42755643
-0.18392746,1.118537,-0.7552068,0.42410094
-0.14439967,1.179559,-0.7305249,0.40575686
-0.1811643,1.1506023,-0.7450819,0.4326164
-0.1857209,1.1472144,-0.73706895,0.41725427
-0.12411823,1.249343,-0.7269758,0.3894535
-0.13752748,1.2181392,-0.7483335,0.39057678
-0.16675979,1.2120386,-0.73881805,0.3701287
-0.15953472,1.2235041,-0.74341977,0.37528944
-0.19503513,1.2038866,-0.7609566,0.38071388
-0.17447522,1.2335784,-0.7479517,0.3862092
-0.16217265,1.1948236,-0.74830306,0.42040998
-0.18580577,1.219303,-0.764789,0.38276058
-0.19099891,1.1853046,-0.75150996,0.40815917
-0.195836,1.1573269,-0.747357,0.4213542
-0.18349795,1.166611,-0.7450243,0.40849286
-0.15411887,1.2136595,-0.7362126,0.37671086
-0.1676268,1.2195916,-0.75207275,0.3739202
-0.15331447,1.1589813,-0.72707534,0.39028415
-0.17502339,1.1654334,-0.7537873,0.3945259
