intercept,daily,monthly,weekly
-3.213387,0.58939326,1.274184,-0.35185784
-2.3304417,0.76182735,1.5592369,-0.8645414
-3.1883907,1.1277235,1.6336472,-0.33253986
-2.618487,0.9251717,1.5741795,-0.19028175
-2.7720017,0.58820784,1.819418,-0.57355297
-2.8244019,0.7914154,2.0544286,-0.8399913
-3.062146,0.9594433,2.1687791,-0.8690609
-2.4340985,1.1239245,1.9116361,-0.86400765
-2.8861265,0.8957472,2.1917672,-1.1521728
-3.17322,0.769606,1.6416199,-0.30681312
-3.1701286,0.9336953,2.2760584,-0.5032417
-3.3891602,0.90526533,2.583529,-1.3078692
-2.2334933,0.9598869,2.4399288,-1.0293337
-2.989082,1.06833,2.122998,-0.78813857
-2.382804,1.3515332,2.1792135,-1.0037702
-2.8406777,1.4515191,1.7479748,-0.7855844
-2.696178,0.9843114,1.9905154,-0.6438524
-2.3857772,0.51099926,2.1891813,-0.5347394
-2.9760456,1.3302562,1.7496551,-0.70479816
-2.5904772,1.256457,1.8388932,-0.76344043
-2.524245,1.4640316,1.8938875,-0.85634696
-2.3762105,0.59622943,2.0046825,-0.5858858
-2.355598,0.85081464,2.1922522,-0.9804133
-2.0984926,1.0528094,1.567991,-0.50851357
-2.1945808,0.38212168,1.7570492,-0.15684906
-2.0756962,0.56194,1.8217525,-0.32052362
-2.4982579,0.5653392,1.8046421,-0.389101
-2.7893043,0.7134179,2.1877422,-0.78002274
-2.1927533,0.9692852,2.002204,-0.70216066
-2.325779,0.6361168,1.9782598,-0.55031663
-3.1029723,0.9211391,2.1076937,-0.7745387
-2.5058775,0.46326607,2.3249323,-0.6228076
-2.56842,0.9520855,2.0286126,-0.76010793
-2.3753133,0.7512492,2.033717,-0.53579676
-2.2700253,0.58045137,1.9835739,-0.4116425
-2.07731,0.6057245,1.8643421,-0.5250583
-2.3732889,0.90350354,2.2159433,-0.6934597
-1.8998795,0.74827117,2.2711844,-0.82187366
-2.0781662,0.9665476,2.0472977,-0.6415658
-2.2747817,0.97473776,1.9014704,-0.59035224
-2.390707,1.0457053,2.0767586,-0.81409013
-1.9805158,1.1138927,1.7996925,-0.6518785
-2.5738964,0.6146956,1.8307117,-0.46135312
-2.634983,1.0592716,2.177899,-0.7684166
-2.8404903,0.7078512,2.2560735,-0.6763628
-2.0503266,1.068814,1.9007928,-0.39381894
-2.532683,0.67527926,1.8199117,-0.37849665
-2.1846893,1.0125133,2.196248,-0.92391264
-2.6510727,0.72083646,2.2404218,-0.8520048
-3.0475552,0.8823366,2.1126876,-0.9276186
-2.5150306,1.0891021,1.6216805,-0.39430594
-2.3191676,0.94410735,2.47899,-0.7499052
-2.6034613,0.7206893,2.21632,-0.88095015
-2.278598,0.70121926,1.9545797,-0.59203553
-2.4079118,0.74490833,1.8061451,-0.8937479
-2.1985505,0.7510478,1.8167654,-0.70143735
-2.0599656,0.718168,1.3169376,-0.30112642
-2.6256566,0.86950696,2.0194468,-0.5650435
-2.5168502,0.78985876,2.2288966,-0.9338175
-1.6992371,0.45632228,1.9836123,-0.16490433
-2.598433,0.8055115,1.8497779,-0.43829593
-2.4883645,0.63553554,2.3164637,-0.6659075
-2.3658671,1.057213,1.908276,-0.4991311
-1.913686,0.85987157,1.8623222,-0.4722891
-2.6798086,0.82997006,2.57683,-0.90326023
-2.3498993,1.0104761,2.4672225,-1.0472301
-3.0446432,1.1327629,1.8628385,-0.5206244
-2.3692694,0.7326533,2.177934,-0.3926982
-2.7996984,1.0987543,2.0200472,-0.65082085
-2.7963343,1.0530498,2.198031,-0.93389493
-2.2954795,0.7908503,1.5139347,-0.09993084
-2.8462036,1.1133964,2.4014184,-1.0760032
-2.829711,0.62133217,2.1957526,-0.3608497
-2.3446507,1.1298391,2.2638164,-0.7922413
-2.7793264,0.73946863,1.7929665,-0.3133443
-2.4549718,1.1557766,2.1535392,-0.8036377
-2.2910302,1.0458295,1.8099279,-0.63461673
-2.4039311,0.991171,1.9826958,-0.6614048
-2.1751752,0.6709658,1.9433721,-0.28152966
-2.5384772,0.9994844,1.5516889,-0.5183652
-2.5608277,0.9207138,2.2742028,-0.82969064
-2.2736976,0.6525575,1.7954582,-0.45664555
-2.8890646,1.3120172,2.1176486,-1.0014204
-2.0948398,1.004884,1.3198777,-0.5555053
-1.923893,0.8320211,2.0446594,-0.9023946
-3.0154688,0.80746925,1.8518951,-0.46353897
-2.2584698,0.93027294,1.984402,-0.5777916
-2.2623522,0.6227365,1.6840189,-0.43660116
-1.9939215,0.8854599,2.0150836,-0.61710614
-2.321015,0.65496063,2.3804936,-0.79092854
-1.9923217,0.838652,2.4162555,-0.9327594
-2.512846,1.0720575,1.8322061,-0.2103842
-2.483067,0.7843605,2.3797872,-0.65517294
-2.49196,1.1610519,1.5649903,-0.4223234
-2.4608295,0.9089572,1.9008381,-0.14687356
-2.6235518,1.29248,2.1264281,-0.75025594
-2.484557,0.6096606,2.2225373,-0.43065047
-2.0819042,0.5917396,1.6478243,-0.4393734
-2.300883,1.2202888,1.8073771,-0.57159704
-2.484438,1.0428941,2.1235337,-0.9317045
-2.6434357,1.0591664,2.133433,-0.635471
-2.3009484,0.50972563,2.0112197,-0.59979796
-2.6903744,1.0599597,2.1553488,-0.98918974
-2.716027,1.0357878,2.49579,-1.1628038
-2.720036,0.70841366,2.2853894,-0.909083
-2.8917208,1.0086021,2.3443153,-0.8469904
-2.8794043,1.3092997,1.4408154,-0.4769772
-2.494411,0.55310524,2.3155766,-0.5866935
-2.9085832,0.7827908,2.0531187,-0.71025765
-2.4642577,0.7673255,2.0534055,-0.64537036
-2.81148,0.7128964,2.1166782,-0.73819554
-3.0887847,1.0107574,2.274869,-1.0600412
-2.5630069,1.1619794,2.4474769,-0.86611855
-2.612622,0.97537726,2.4739864,-0.77311337
-2.272491,0.7871015,2.2122712,-0.72615254
-2.7319903,0.5713051,2.0093188,-0.42031127
-3.3947117,1.4243101,2.3512788,-1.0797148
-2.7246995,1.0125707,2.5843654,-1.2569563
-3.1859462,0.49399242,2.3383238,-0.6287149
-2.4824939,1.044754,2.1610696,-0.59304935
-3.6397552,1.098355,2.3214045,-1.0204986
-2.871926,0.682833,2.2919643,-0.87644786
-2.6507835,0.8091918,2.4019992,-0.7208227
-3.0537758,1.2823833,2.6029968,-1.2714922
-3.6381657,0.812445,2.7320514,-1.0149641
-2.688521,0.952953,2.4171734,-0.73806846
-2.5966067,0.95840853,2.2302976,-0.6169063
-2.644549,1.1093462,2.5987124,-1.1038669
-2.3541837,0.9613725,2.0360057,-0.673758
-2.9514909,0.40396538,2.838035,-0.97231215
-3.212851,1.5437926,2.3061378,-0.90537435
-2.769095,1.2439712,2.289928,-0.92571676
-2.2622852,0.71220446,2.209665,-0.7353007
-2.8798459,1.1993922,2.1834807,-0.5762491
-2.5427234,0.45530787,2.3826537,-0.78172714
-2.405773,0.8057084,1.5025237,-0.49225798
-2.3717117,0.87230223,2.3616047,-1.0821273
-2.4405773,0.57329243,1.4160624,-0.32152137
