observed,target
0.010610079575596816,0.01
0.01989389920424403,0.02
0.04111405835543767,0.03
0.054376657824933686,0.04
0.0636604774535809,0.05
0.07957559681697612,0.06
0.09151193633952255,0.07
0.09946949602122016,0.08
0.10610079575596817,0.09
0.11538461538461539,0.1
0.13395225464190982,0.11
0.15251989389920426,0.12
0.17506631299734748,0.13
0.1856763925729443,0.14
0.2002652519893899,0.15
0.21087533156498675,0.16
0.22944297082228116,0.17
0.2413793103448276,0.18
0.2572944297082228,0.19
0.26657824933687,0.2
0.2692307692307692,0.21
0.27984084880636606,0.22
0.2984084880636605,0.23
0.3076923076923077,0.24
0.3169761273209549,0.25
0.3328912466843501,0.26
0.34615384615384615,0.27
0.35809018567639256,0.28
0.3660477453580902,0.29
0.3726790450928382,0.3
0.3819628647214854,0.31
0.3912466843501326,0.32
0.40318302387267907,0.33
0.41379310344827586,0.34
0.42572944297082227,0.35
0.4416445623342175,0.36
0.44562334217506633,0.37
0.4588859416445623,0.38
0.4708222811671088,0.39
0.47745358090185674,0.4
0.48938992042440316,0.41
0.493368700265252,0.42
0.4986737400530504,0.43
0.5039787798408488,0.44
0.5092838196286472,0.45
0.5225464190981433,0.46
0.5238726790450928,0.47
0.5291777188328912,0.48
0.5424403183023873,0.49
0.5503978779840849,0.5
0.5583554376657824,0.51
0.5649867374005305,0.52
0.5689655172413793,0.53
0.5782493368700266,0.54
0.5862068965517241,0.55
0.6061007957559682,0.56
0.6127320954907162,0.57
0.6259946949602122,0.58
0.6339522546419099,0.59
0.6405835543766578,0.6
0.6458885941644562,0.61
0.6511936339522546,0.62
0.656498673740053,0.63
0.6671087533156499,0.64
0.6763925729442971,0.65
0.6816976127320955,0.66
0.6883289124668435,0.67
0.6896551724137931,0.68
0.6989389920424404,0.69
0.7082228116710876,0.7
0.7201591511936339,0.71
0.7307692307692307,0.72
0.7374005305039788,0.73
0.7480106100795756,0.74
0.7546419098143236,0.75
0.7599469496021221,0.76
0.7639257294429708,0.77
0.7705570291777188,0.78
0.7771883289124668,0.79
0.7824933687002652,0.8
0.7891246684350133,0.81
0.7944297082228117,0.82
0.7970822281167109,0.83
0.8090185676392573,0.84
0.8183023872679045,0.85
0.8275862068965517,0.86
0.8328912466843501,0.87
0.8474801061007957,0.88
0.8580901856763926,0.89
0.8673740053050398,0.9
0.8779840848806366,0.91
0.8872679045092838,0.92
0.8992042440318302,0.93
0.9177718832891246,0.94
0.9310344827586207,0.95
0.9363395225464191,0.96
0.9456233421750663,0.97
0.9562334217506632,0.98
0.96684350132626,0.99
0.9986737400530504,1.0
