intercept,daily,monthly,weekly
-1.0901635,-0.35826585,0.5170049,0.9038811
-1.1128018,-0.38405102,0.5327221,0.892233
-1.087248,-0.3840751,0.47658008,0.9224901
-1.0788534,-0.35533947,0.51351017,0.9034635
-1.0648285,-0.38045827,0.48588982,0.8937499
-1.0621907,-0.38962013,0.49160472,0.8944429
-1.0444523,-0.37378934,0.4781974,0.9133359
-1.021649,-0.36469188,0.46508712,0.91048795
-1.0380929,-0.37608188,0.4887268,0.8973009
-1.0364695,-0.36915416,0.48717904,0.9059598
-1.0665486,-0.37619656,0.47092286,0.9055358
-1.0386455,-0.35529792,0.49335128,0.92229044
-1.0401541,-0.3752032,0.48938864,0.9163349
-1.0421178,-0.36581516,0.498017,0.89603615
-1.0497587,-0.35958374,0.4829843,0.91321194
-1.0521306,-0.3514412,0.47618523,0.903844
-1.0811473,-0.3781609,0.45797473,0.90145284
-1.0336943,-0.36537427,0.5135852,0.9213114
-1.0248892,-0.3532616,0.48176312,0.93356705
-1.0416561,-0.35256076,0.48637262,0.9335715
-1.0694286,-0.35043946,0.47616157,0.9026645
-1.0689311,-0.35459465,0.48467025,0.92330396
-1.0513694,-0.35511672,0.49536982,0.9204192
-1.0918925,-0.34830362,0.5124351,0.9081125
-1.070862,-0.35424674,0.513497,0.89630663
-1.0741961,-0.35554102,0.51271594,0.8821893
-1.076319,-0.34670416,0.5289843,0.8939749
-1.0682603,-0.35037103,0.50780493,0.89028674
-1.0635862,-0.34901747,0.48001522,0.9074588
-1.0609696,-0.3405103,0.48689693,0.9278765
-1.0739838,-0.3308749,0.5072972,0.895271
-1.0542063,-0.35456306,0.49486285,0.91320497
-1.0508119,-0.36078042,0.4987479,0.9179845
-1.063774,-0.3525924,0.5013286,0.90646374
-1.0922945,-0.3575994,0.5133228,0.8825463
-1.0720538,-0.33849418,0.5063492,0.90049255
-1.0770091,-0.377508,0.47157043,0.89496815
-1.1102073,-0.35426384,0.49139634,0.87448883
-1.0827123,-0.33803022,0.44878602,0.910844
-1.0919989,-0.3390537,0.45706144,0.9154361
-1.0760139,-0.33831176,0.47419056,0.9025995
-1.0677333,-0.32767457,0.49753132,0.8987109
-1.093013,-0.3247234,0.47457814,0.92396384
-1.0716857,-0.3395919,0.4932197,0.9110009
