intercept,daily,monthly,weekly
-0.6330062,0.36904272,0.10870756,0.46020198
-0.6326609,0.26509476,0.12467672,0.5460424
-0.6520549,0.3648653,0.026244491,0.5374633
-0.6312887,0.4273374,0.108072594,0.4046703
-0.6357383,0.35839844,0.0977139,0.48014688
-0.6167546,0.29942966,0.18670179,0.45760757
-0.6369352,0.31932074,0.09710483,0.5181801
-0.62302744,0.33082032,0.15529068,0.45534515
-0.61198676,0.20821218,0.21902573,0.5165385
-0.61279833,0.25873953,0.20852289,0.4772578
-0.6329446,0.29529485,0.11693237,0.52358377
-0.60811555,0.2536957,0.22950232,0.46346655
-0.63018954,0.2172018,0.13893953,0.5790766
-0.62340176,0.2949927,0.15811643,0.4872437
-0.63159305,0.30748773,0.121104464,0.5081469
-0.6272541,0.28747946,0.14244823,0.50839937
-0.6245929,0.26037264,0.15764497,0.5209655
-0.6136618,0.30751717,0.19832437,0.43942124
-0.6333736,0.30434924,0.11369346,0.5177374
-0.6316973,0.29623893,0.12200445,0.5181447
-0.6398339,0.38418204,0.07550843,0.47496328
-0.600552,0.28045774,0.25850898,0.41192302
-0.6402452,0.34241974,0.07922313,0.511814
-0.6091874,0.42727765,0.20178708,0.3211837
-0.6198951,0.2664315,0.17661527,0.4982043
-0.6329895,0.4130203,0.101376906,0.42424446
-0.60216534,0.35297877,0.24188676,0.35695985
-0.632088,0.3450203,0.11390116,0.47845182
-0.61570275,0.39733374,0.17751144,0.37155443
-0.62673676,0.38482848,0.13165368,0.4243756
-0.6011793,0.3471256,0.24698897,0.35806334
-0.60800594,0.32482246,0.2202651,0.40324998
-0.61599034,0.33011472,0.18509385,0.4294389
-0.6278657,0.36469153,0.12943764,0.44570905
-0.6119453,0.3585677,0.19886619,0.38983956
-0.6115354,0.33918816,0.20299153,0.40478024
-0.6371602,0.3023289,0.09748949,0.5340761
-0.61383903,0.32490122,0.19511352,0.42554817
-0.63228285,0.38558584,0.10764583,0.445005
-0.6190192,0.34404683,0.17023134,0.42926964
-0.6288506,0.40675372,0.1196574,0.4139681
-0.6460374,0.46783337,0.037605993,0.42822924
-0.60515934,0.4219646,0.21972325,0.31032705
-0.6303433,0.35612583,0.11985443,0.462464
-0.61963,0.43468553,0.1559944,0.3548234
-0.6380936,0.4065649,0.08008748,0.44937763
-0.60051244,0.38183618,0.24502596,0.3264022
-0.6364678,0.3468942,0.0945485,0.4938365
-0.60744447,0.38309214,0.21490297,0.35198027
-0.60991967,0.30718645,0.21429415,0.4255139
-0.64599055,0.44241542,0.041122176,0.4495376
-0.63316715,0.45363313,0.09502417,0.39082035
-0.6183634,0.34772673,0.17262939,0.42360082
-0.6315712,0.403534,0.10900966,0.42661077
-0.6110062,0.36468482,0.20268469,0.38063255
-0.6280689,0.3206443,0.13440569,0.48364562
-0.62686497,0.45552772,0.122214176,0.36484697
-0.6237331,0.3290693,0.15197167,0.45991984
-0.6015438,0.34826794,0.24507658,0.3586455
-0.6343963,0.3782804,0.09953195,0.4592486
-0.6006528,0.37966564,0.24455361,0.328891
-0.62007225,0.36327058,0.16315359,0.4170757
-0.6377896,0.35743785,0.087522924,0.4899552
-0.5973338,0.34993201,0.26263595,0.3413797
-0.62700313,0.35578004,0.13412246,0.45008573
-0.6179888,0.37377143,0.17074892,0.40022555
-0.60556996,0.31798467,0.23144409,0.399854
-0.61963576,0.33929038,0.16808538,0.4357358
-0.6013442,0.35503975,0.24476704,0.3523745
-0.61979747,0.34652528,0.166311,0.43034276
-0.61347306,0.40993834,0.18523505,0.35253984
-0.6297664,0.34150606,0.12415109,0.47268754
-0.608442,0.44690123,0.20221944,0.30191112
-0.62265354,0.27959898,0.16294286,0.49770468
-0.6053966,0.37175217,0.22508673,0.35380825
-0.62501293,0.37303025,0.14057422,0.42777926
-0.6273462,0.46835408,0.1181906,0.3560621
-0.6145155,0.3731463,0.1856087,0.38758498
-0.6560105,0.49998808,-0.009114694,0.4389332
-0.5928079,0.40851316,0.2749589,0.27415365
-0.6517026,0.41407672,0.020748684,0.49497384
-0.6030933,0.43673396,0.22737584,0.28939867
-0.65404713,0.39577502,0.013177672,0.519314
-0.6004285,0.45816556,0.23560233,0.2614216
-0.62280285,0.3284256,0.15657374,0.4565091
-0.61904776,0.5033393,0.14957917,0.29453105
-0.6150465,0.35238132,0.18674119,0.4066228
-0.6227325,0.45305768,0.14055817,0.3509266
-0.61196387,0.3500147,0.19993582,0.3971157
-0.61842716,0.2924242,0.17964716,0.47053528
-0.63030255,0.384924,0.116615556,0.4377059
-0.60858345,0.3512277,0.21431613,0.3831536
-0.6200236,0.33538523,0.16730909,0.44022828
-0.6346971,0.3898868,0.097090095,0.45030746
-0.6227025,0.4522938,0.14052144,0.3516729
-0.63467264,0.27745143,0.11202965,0.54513055
-0.6105606,0.3712885,0.2035821,0.37346843
-0.6230738,0.36789522,0.14997561,0.4243937
-0.6242644,0.405277,0.1400248,0.397319
-0.61495465,0.32881373,0.18996438,0.4263857
-0.62845945,0.34141952,0.12995888,0.46761957
-0.6081614,0.31806642,0.22044349,0.40958205
-0.6228278,0.29925808,0.1597127,0.48168468
-0.6076882,0.3111505,0.2233176,0.4136663
-0.6260415,0.29929632,0.1457091,0.4940895
-0.61952233,0.37694293,0.16405903,0.40316695
-0.6288803,0.39810514,0.120664835,0.42138267
-0.60928136,0.42873406,0.20111354,0.32037959
-0.6156866,0.31659138,0.18818954,0.4396901
-0.6233925,0.38707075,0.14575645,0.409676
-0.6115618,0.33615,0.20331879,0.40741557
-0.61214054,0.2856788,0.20756707,0.45217842
-0.62339336,0.3701218,0.14780954,0.42412347
-0.62218034,0.39965877,0.14941218,0.3943346
-0.6267487,0.35348225,0.13554674,0.4510312
-0.60057724,0.36288,0.24694136,0.34289032
-0.62800324,0.34049588,0.13193884,0.46673822
-0.60047054,0.36398116,0.24735129,0.34147802
-0.61363053,0.37603098,0.1891621,0.3816681
-0.62555486,0.37982017,0.13737032,0.42410287
-0.59814435,0.34097686,0.26044744,0.35195258
-0.61519605,0.37669587,0.18219858,0.38720518
-0.614933,0.32028008,0.19076034,0.43383306
-0.6281545,0.33550882,0.13186845,0.47158656
-0.6042937,0.43282062,0.22206473,0.29781437
-0.61498547,0.26233584,0.19840875,0.48277515
-0.6280095,0.4475383,0.117834166,0.3763669
-0.61470854,0.40559703,0.18065517,0.3608112
-0.6181495,0.3550503,0.17239161,0.4167505
-0.59171474,0.40346664,0.28046206,0.27413657
-0.6355197,0.37724918,0.09465589,0.46455902
-0.62180376,0.3737603,0.15418954,0.41495237
-0.6180492,0.47335315,0.15753269,0.31625348
-0.646575,0.40808272,0.04328799,0.48064375
-0.61084765,0.45347744,0.19191997,0.3048803
-0.6416794,0.4737211,0.05672018,0.40569228
-0.6167345,0.40028659,0.17358871,0.3723198
-0.609964,0.45293894,0.19540018,0.30223712
-0.6339123,0.3923605,0.10013024,0.44522104
-0.5985444,0.34753516,0.25849837,0.3474625
-0.6404406,0.3848658,0.07429222,0.47558266
-0.6299259,0.40707284,0.11575192,0.4172252
-0.6107882,0.45953947,0.19250253,0.29866332
-0.61740345,0.331763,0.17931122,0.4330678
-0.61424005,0.4712251,0.17449966,0.30324262
-0.6097911,0.33089125,0.21198623,0.4048062
-0.61652005,0.35049075,0.1802292,0.41418505
-0.61370313,0.28090912,0.20182069,0.4619195
-0.64096266,0.35682398,0.0754327,0.5014938
-0.61556286,0.35077542,0.18452851,0.4101135
-0.6192667,0.26162884,0.18034378,0.49955702
-0.6218458,0.37235203,0.15478793,0.4158445
-0.61645293,0.31205222,0.18566665,0.44631347
-0.630504,0.30070513,0.12689283,0.5095439
-0.60563385,0.34931105,0.22716546,0.37355372
-0.61042446,0.2715867,0.21687046,0.45745754
-0.6252138,0.3393433,0.14414763,0.4569891
-0.6348058,0.32159144,0.10504097,0.50883126
-0.62871385,0.39644325,0.12172564,0.42205533
-0.6168488,0.31226102,0.18366535,0.44786602
-0.5983414,0.33364505,0.2613508,0.35829765
-0.6382379,0.27575532,0.09630214,0.56067765
-0.6115513,0.3818936,0.19732982,0.36876047
-0.6470963,0.36066166,0.0469953,0.52290565
-0.6210957,0.4606123,0.14589477,0.33883163
-0.63899595,0.37958556,0.07964637,0.47569305
-0.606635,0.24094287,0.23698428,0.46899718
-0.6483351,0.43582535,0.03194176,0.4640488
-0.6031655,0.39073357,0.2326185,0.32890883
-0.6368244,0.33121124,0.095280096,0.5082897
-0.65257156,0.42894983,0.014625818,0.4860642
-0.5961949,0.35341984,0.26718897,0.3339871
-0.63041234,0.2797483,0.13000229,0.5269274
-0.63631856,0.49327487,0.0767013,0.3690625
-0.603994,0.3514555,0.23420224,0.365266
-0.62877786,0.32862076,0.13033557,0.47960296
-0.6259138,0.38377997,0.13569573,0.42183393
-0.597984,0.35326642,0.25997674,0.34060824
-0.6395041,0.3670954,0.07944922,0.48792356
-0.63070536,0.450764,0.106196664,0.38366225
-0.5876268,0.33673975,0.30651635,0.31506902
-0.60149926,0.29739374,0.2518726,0.40150648
-0.6131908,0.34871545,0.19482459,0.40291423
-0.6061632,0.36826617,0.22254822,0.3594574
-0.62448615,0.30864364,0.15145269,0.48002476
-0.59667784,0.31591934,0.2700575,0.36749557
-0.634205,0.33136243,0.106405094,0.49823242
-0.58270067,0.26616672,0.336853,0.35591793
-0.6225044,0.35336083,0.15395245,0.4347887
-0.5578772,0.30167547,0.43904543,0.2308615
-0.64381325,0.21890028,0.07964506,0.6301473
