observed,target
0.011936339522546418,0.01
0.021220159151193633,0.02
0.034482758620689655,0.03
0.05172413793103448,0.04
0.06631299734748011,0.05
0.07161803713527852,0.06
0.08753315649867374,0.07
0.10875331564986737,0.08
0.123342175066313,0.09
0.129973474801061,0.1
0.14721485411140584,0.11
0.15915119363395225,0.12
0.1724137931034483,0.13
0.19496021220159152,0.14
0.20822281167108753,0.15
0.22015915119363394,0.16
0.23209549071618038,0.17
0.2453580901856764,0.18
0.2612732095490716,0.19
0.26790450928381965,0.2
0.27984084880636606,0.21
0.2917771883289125,0.22
0.3116710875331565,0.23
0.32625994694960214,0.24
0.33421750663129973,0.25
0.34748010610079577,0.26
0.3594164456233422,0.27
0.3660477453580902,0.28
0.3806366047745358,0.29
0.38726790450928383,0.3
0.3978779840848806,0.31
0.40583554376657827,0.32
0.40981432360742703,0.33
0.41909814323607425,0.34
0.42572944297082227,0.35
0.4376657824933687,0.36
0.4496021220159151,0.37
0.46021220159151194,0.38
0.47214854111405835,0.39
0.48010610079575594,0.4
0.4880636604774536,0.41
0.493368700265252,0.42
0.5013262599469496,0.43
0.5092838196286472,0.44
0.513262599469496,0.45
0.5238726790450928,0.46
0.5251989389920424,0.47
0.5358090185676393,0.48
0.5397877984084881,0.49
0.553050397877984,0.5
0.5557029177718833,0.51
0.5649867374005305,0.52
0.5755968169761273,0.53
0.5782493368700266,0.54
0.5848806366047745,0.55
0.5954907161803713,0.56
0.6087533156498673,0.57
0.6206896551724138,0.58
0.6286472148541115,0.59
0.6379310344827587,0.6
0.649867374005305,0.61
0.656498673740053,0.62
0.6591511936339522,0.63
0.6684350132625995,0.64
0.6737400530503979,0.65
0.6830238726790451,0.66
0.6909814323607427,0.67
0.7055702917771883,0.68
0.7095490716180372,0.69
0.7188328912466844,0.7
0.7241379310344828,0.71
0.73342175066313,0.72
0.7347480106100795,0.73
0.7453580901856764,0.74
0.753315649867374,0.75
0.7572944297082228,0.76
0.7639257294429708,0.77
0.7718832891246684,0.78
0.7824933687002652,0.79
0.786472148541114,0.8
0.7904509283819628,0.81
0.7957559681697612,0.82
0.8010610079575596,0.83
0.8129973474801061,0.84
0.8209549071618037,0.85
0.830238726790451,0.86
0.8395225464190982,0.87
0.8448275862068966,0.88
0.8514588859416445,0.89
0.8687002652519894,0.9
0.8846153846153846,0.91
0.896551724137931,0.92
0.9124668435013262,0.93
0.9177718832891246,0.94
0.9336870026525199,0.95
0.9376657824933687,0.96
0.9456233421750663,0.97
0.9615384615384616,0.98
0.9694960212201591,0.99
1.0,1.0
