observed,target
0.011936339522546418,0.01
0.021220159151193633,0.02
0.03580901856763926,0.03
0.05570291777188329,0.04
0.06896551724137931,0.05
0.08222811671087533,0.06
0.09946949602122016,0.07
0.10875331564986737,0.08
0.1220159151193634,0.09
0.13527851458885942,0.1
0.14721485411140584,0.11
0.16578249336870027,0.12
0.17639257294429708,0.13
0.1843501326259947,0.14
0.20159151193633953,0.15
0.22015915119363394,0.16
0.2413793103448276,0.17
0.253315649867374,0.18
0.26790450928381965,0.19
0.28116710875331563,0.2
0.2957559681697613,0.21
0.3037135278514589,0.22
0.3116710875331565,0.23
0.3302387267904509,0.24
0.34748010610079577,0.25
0.356763925729443,0.26
0.3673740053050398,0.27
0.3793103448275862,0.28
0.38726790450928383,0.29
0.39655172413793105,0.3
0.40583554376657827,0.31
0.41379310344827586,0.32
0.4204244031830239,0.33
0.4297082228116711,0.34
0.4363395225464191,0.35
0.4442970822281167,0.36
0.4535809018567639,0.37
0.46021220159151194,0.38
0.47480106100795755,0.39
0.48143236074270557,0.4
0.4907161803713528,0.41
0.4973474801061008,0.42
0.5053050397877984,0.43
0.5159151193633952,0.44
0.5265251989389921,0.45
0.5305039787798409,0.46
0.5384615384615384,0.47
0.5464190981432361,0.48
0.5570291777188329,0.49
0.5689655172413793,0.5
0.5769230769230769,0.51
0.5848806366047745,0.52
0.5941644562334217,0.53
0.6021220159151194,0.54
0.610079575596817,0.55
0.6127320954907162,0.56
0.6220159151193634,0.57
0.6286472148541115,0.58
0.636604774535809,0.59
0.6432360742705571,0.6
0.6525198938992043,0.61
0.6631299734748011,0.62
0.6737400530503979,0.63
0.6856763925729443,0.64
0.6883289124668435,0.65
0.6976127320954907,0.66
0.7002652519893899,0.67
0.7082228116710876,0.68
0.7175066312997348,0.69
0.7241379310344828,0.7
0.7307692307692307,0.71
0.7400530503978779,0.72
0.7480106100795756,0.73
0.7559681697612732,0.74
0.7625994694960212,0.75
0.7718832891246684,0.76
0.7758620689655172,0.77
0.7904509283819628,0.78
0.7984084880636605,0.79
0.8076923076923077,0.8
0.8076923076923077,0.81
0.8090185676392573,0.82
0.8156498673740054,0.83
0.8262599469496021,0.84
0.8368700265251989,0.85
0.8395225464190982,0.86
0.850132625994695,0.87
0.8607427055702918,0.88
0.8726790450928382,0.89
0.8806366047745358,0.9
0.8912466843501327,0.91
0.9018567639257294,0.92
0.9190981432360743,0.93
0.9323607427055703,0.94
0.9350132625994695,0.95
0.9456233421750663,0.96
0.9522546419098143,0.97
0.9615384615384616,0.98
0.9708222811671088,0.99
0.9973474801061007,1.0
