intercept,daily,monthly,weekly
-0.86084366,0.3429956,0.062044263,0.51060003
-0.9005295,0.33453885,0.04416129,0.5329462
-0.832183,0.34938908,0.075674765,0.4945372
-0.7505688,0.3658449,0.11323674,0.44964916
-0.6604285,0.38439864,0.15482368,0.39980012
-0.71124274,0.3743643,0.13163032,0.42767376
-0.7642637,0.3635995,0.10701491,0.45682853
-0.38897553,0.4409539,0.27976173,0.24918842
-0.7233048,0.37209064,0.12590696,0.43413717
-0.42994052,0.4327206,0.26098177,0.27171943
-0.74465704,0.3679084,0.116091564,0.445795
-0.48901707,0.42043716,0.23373678,0.30446044
-0.7766729,0.36146325,0.10131495,0.46339554
-0.76409775,0.36394188,0.107136905,0.45653343
-0.44880915,0.42891127,0.2521915,0.28207567
-0.8285178,0.35072318,0.077286966,0.49206275
-0.59475654,0.39869824,0.18512191,0.36295313
-0.7826422,0.36013606,0.09863224,0.4667781
-0.39893416,0.439328,0.27514535,0.25438955
-0.8110467,0.35441035,0.085440926,0.48237342
-0.62411654,0.39286968,0.17150211,0.37901378
-0.4875713,0.42078757,0.23443285,0.30363658
-0.7855467,0.35961533,0.09720037,0.46830887
-0.49733406,0.41896468,0.22994277,0.3089103
-0.7777123,0.3613953,0.100829676,0.46386665
-0.84835637,0.34661907,0.068291955,0.50310284
-0.67986244,0.3813706,0.1459166,0.40988165
-0.6444084,0.388764,0.16216788,0.39018062
-0.40655392,0.43786007,0.2715943,0.25852108
-0.4708827,0.42459005,0.2419447,0.29410383
-0.6521325,0.38704112,0.158502,0.39449826
-0.37530473,0.44423527,0.28600982,0.24128464
-0.42320043,0.43443054,0.26392594,0.26772526
-0.7509999,0.3669085,0.1130323,0.44905454
-0.57394177,0.40330356,0.1946249,0.35119525
-0.43418187,0.4322644,0.2588854,0.27374437
-0.6238889,0.39319065,0.17153418,0.3786759
-0.34999987,0.44944412,0.2976329,0.22728601
-0.4079829,0.43759626,0.270783,0.25923774
-0.29898253,0.4600255,0.3210165,0.19898038
-0.47245234,0.42431015,0.24113777,0.2949157
-0.92980087,0.3301659,0.030540913,0.54784125
-0.39174002,0.4408751,0.27845648,0.25036862
-0.7387207,0.36950088,0.11863373,0.44220382
-0.574339,0.40310842,0.19428885,0.35143784
-0.4580717,0.4271192,0.2475904,0.28700587
-0.54606575,0.40902513,0.20743492,0.33577254
-0.5367867,0.41116256,0.21164724,0.3304777
-0.55968946,0.40635353,0.2011331,0.34321395
-0.6808562,0.38132244,0.14536977,0.41028613
