observed,target
0.002652519893899204,0.01
0.003978779840848806,0.02
0.007957559681697613,0.03
0.011936339522546418,0.04
0.01856763925729443,0.05
0.029177718832891247,0.06
0.042440318302387266,0.07
0.05570291777188329,0.08
0.0636604774535809,0.09
0.07559681697612732,0.1
0.08753315649867374,0.11
0.09681697612732096,0.12
0.10742705570291777,0.13
0.11936339522546419,0.14
0.129973474801061,0.15
0.14456233421750664,0.16
0.15649867374005305,0.17
0.17506631299734748,0.18
0.1883289124668435,0.19
0.19496021220159152,0.2
0.20159151193633953,0.21
0.21352785145888595,0.22
0.23209549071618038,0.23
0.246684350132626,0.24
0.2639257294429708,0.25
0.27851458885941643,0.26
0.28779840848806365,0.27
0.3076923076923077,0.28
0.32625994694960214,0.29
0.34748010610079577,0.3
0.3620689655172414,0.31
0.3713527851458886,0.32
0.3806366047745358,0.33
0.3885941644562334,0.34
0.40185676392572944,0.35
0.40981432360742703,0.36
0.4151193633952255,0.37
0.42572944297082227,0.38
0.4389920424403183,0.39
0.45225464190981435,0.4
0.46286472148541113,0.41
0.4708222811671088,0.42
0.4854111405835544,0.43
0.4986737400530504,0.44
0.5053050397877984,0.45
0.5145888594164456,0.46
0.5212201591511937,0.47
0.5358090185676393,0.48
0.5477453580901857,0.49
0.5596816976127321,0.5
0.5689655172413793,0.51
0.5822281167108754,0.52
0.5941644562334217,0.53
0.6061007957559682,0.54
0.6127320954907162,0.55
0.6206896551724138,0.56
0.6339522546419099,0.57
0.6458885941644562,0.58
0.6551724137931034,0.59
0.6604774535809018,0.6
0.6724137931034483,0.61
0.6816976127320955,0.62
0.6949602122015915,0.63
0.7015915119363395,0.64
0.7042440318302388,0.65
0.7108753315649867,0.66
0.726790450928382,0.67
0.73342175066313,0.68
0.746684350132626,0.69
0.7546419098143236,0.7
0.7652519893899205,0.71
0.7705570291777188,0.72
0.7824933687002652,0.73
0.7891246684350133,0.74
0.7957559681697612,0.75
0.8010610079575596,0.76
0.8037135278514589,0.77
0.8143236074270557,0.78
0.8289124668435013,0.79
0.8342175066312998,0.8
0.8395225464190982,0.81
0.8448275862068966,0.82
0.8527851458885941,0.83
0.8594164456233422,0.84
0.8687002652519894,0.85
0.889920424403183,0.86
0.8938992042440318,0.87
0.9084880636604774,0.88
0.9177718832891246,0.89
0.9244031830238727,0.9
0.9350132625994695,0.91
0.9403183023872679,0.92
0.9456233421750663,0.93
0.9522546419098143,0.94
0.9588859416445623,0.95
0.9681697612732095,0.96
0.9694960212201591,0.97
0.980106100795756,0.98
0.9893899204244032,0.99
1.0,1.0
