config,network,rmse,mape,rhat_sigma,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0,nu
138,2,0.014276641777450244,1.0148665525935203,2.2784986,0.013642564802182811,0.08867667121418826,0.002728512960436562,0.0572987721691678,4.0
139,3,0.014196748647677043,1.0061091079031397,1.8585643,0.027285129604365622,0.11869031377899045,0.005457025920873124,0.08321964529331514,4.0
14,2,0.0141915646466771,0.996870650553598,2.2116508,0.009549795361527967,0.08458390177353342,0.0,0.04911323328785812,3.0
140,4,0.014097457870238434,0.9757174792490033,1.0201907,0.03137789904502047,0.12414733969986358,0.004092769440654843,0.08049113233287858,4.0
141,1,0.014112244568690339,0.9760266575339226,1.0745931,0.034106412005457026,0.12687585266030013,0.004092769440654843,0.08594815825375171,4.0
142,2,0.014503546965545991,0.9987692544718582,1.221459,0.008185538881309686,0.07094133697135062,0.001364256480218281,0.036834924965893585,4.0
143,3,0.014207576716139918,1.0055334365045083,2.713117,0.034106412005457026,0.12414733969986358,0.005457025920873124,0.08594815825375171,4.0
144,4,0.014117719070844621,0.9709299309452312,2.1808271,0.030013642564802184,0.1145975443383356,0.002728512960436562,0.0791268758526603,4.0
145,1,0.014122776809323143,0.9767819546889333,1.4459162,0.036834924965893585,0.12414733969986358,0.008185538881309686,0.08594815825375171,5.0
146,2,0.014164548855570577,0.9837536887942716,1.4724959,0.03547066848567531,0.11869031377899045,0.004092769440654843,0.08185538881309687,5.0
147,3,0.014162004022788076,0.9861461522621346,1.0776361,0.036834924965893585,0.12278308321964529,0.008185538881309686,0.08458390177353342,5.0
148,4,0.014109147081903438,0.9495496150053281,1.9116184,0.036834924965893585,0.12278308321964529,0.0068212824010914054,0.08321964529331514,5.0
149,1,0.014129425654277059,0.9514563739622637,1.3287536,0.036834924965893585,0.12005457025920874,0.0068212824010914054,0.08321964529331514,5.0
15,3,0.01419597432263244,1.0126447109059113,2.4049828,0.02455661664392906,0.12414733969986358,0.002728512960436562,0.08185538881309687,3.0
150,2,0.014125705908235232,0.9722466249197472,2.4739952,0.01637107776261937,0.09140518417462483,0.004092769440654843,0.0572987721691678,5.0
151,3,0.014199641730191193,1.0023608921831388,2.4298182,0.03819918144611187,0.12141882673942701,0.005457025920873124,0.08458390177353342,5.0
152,4,0.014117884353198183,0.9592312235359723,1.3115524,0.036834924965893585,0.12278308321964529,0.004092769440654843,0.08458390177353342,5.0
153,1,0.014118825353603412,0.969078616450475,1.6127211,0.036834924965893585,0.12551159618008187,0.008185538881309686,0.08321964529331514,5.0
154,2,0.014398218730395916,0.9887306909995017,1.909166,0.034106412005457026,0.11732605729877217,0.005457025920873124,0.08049113233287858,5.0
155,3,0.01413879980193987,0.9729407162391602,1.0731229,0.036834924965893585,0.12278308321964529,0.0068212824010914054,0.08458390177353342,5.0
156,4,0.01408803506602155,0.9515030070896647,1.017557,0.03819918144611187,0.12551159618008187,0.005457025920873124,0.08594815825375171,5.0
157,1,0.014175765053879845,0.9526046203796092,1.7909691,0.03547066848567531,0.12005457025920874,0.008185538881309686,0.08594815825375171,5.0
158,2,0.014130735372350944,0.9948042840405782,2.901333,0.013642564802182811,0.08731241473396999,0.002728512960436562,0.05184174624829468,5.0
159,3,0.014194142069045934,1.0137812422229229,2.0964684,0.03547066848567531,0.12278308321964529,0.008185538881309686,0.08458390177353342,5.0
16,4,0.014106684462219767,0.956605043843588,1.4059311,0.02592087312414734,0.1296043656207367,0.001364256480218281,0.08321964529331514,3.0
160,4,0.014107570999975758,0.9533864970822236,1.2503136,0.036834924965893585,0.12414733969986358,0.008185538881309686,0.08458390177353342,5.0
161,1,0.014216281942921355,1.004393223705544,1.0979164,0.02592087312414734,0.10368349249658936,0.005457025920873124,0.0723055934515689,5.0
162,2,0.014249044662020916,0.8623961375247452,1.0224878,0.02592087312414734,0.10231923601637108,0.004092769440654843,0.06684856753069578,5.0
163,3,0.014074248209358759,0.9224992903027118,1.3816223,0.03547066848567531,0.13369713506139155,0.0068212824010914054,0.09004092769440655,5.0
164,4,0.014119839257249515,0.8616253431575931,1.0438038,0.03274215552523874,0.12141882673942701,0.005457025920873124,0.08321964529331514,5.0
165,1,0.014300133408967047,0.941838155604919,1.9781857,0.036834924965893585,0.11323328785811733,0.0068212824010914054,0.08185538881309687,5.0
166,2,0.014197959761384235,0.9936434613578741,1.1170236,0.008185538881309686,0.058663028649386086,0.002728512960436562,0.03547066848567531,5.0
167,3,0.014202499772982456,0.9921940713459204,2.3268363,0.03819918144611187,0.12414733969986358,0.009549795361527967,0.08867667121418826,5.0
168,4,0.014103300453047977,0.9478845575490972,1.0037199,0.036834924965893585,0.13096862210095497,0.008185538881309686,0.08867667121418826,5.0
169,1,0.014103711966753125,0.9578591565918887,2.6292984,0.036834924965893585,0.12005457025920874,0.0068212824010914054,0.08458390177353342,5.0
17,1,0.01429475010563724,1.015624544913701,1.4767648,0.013642564802182811,0.10504774897680765,0.002728512960436562,0.06684856753069578,3.0
170,2,0.014137646307869487,1.011650055850012,1.2951794,0.0286493860845839,0.10368349249658936,0.004092769440654843,0.06957708049113233,5.0
171,3,0.01419571647473866,1.000919812820791,1.1116866,0.036834924965893585,0.12005457025920874,0.009549795361527967,0.08458390177353342,5.0
172,4,0.014144603992628423,0.9897315851304376,1.0054152,0.036834924965893585,0.12005457025920874,0.0068212824010914054,0.08321964529331514,5.0
173,1,0.014114191129551134,0.9597306206023907,1.1105419,0.036834924965893585,0.12278308321964529,0.005457025920873124,0.08458390177353342,5.0
174,2,0.014058080106361536,0.9797152773697518,2.1604803,0.010914051841746248,0.06684856753069578,0.001364256480218281,0.036834924965893585,5.0
175,3,0.014204204467122445,1.0062620199151724,1.0303087,0.036834924965893585,0.12005457025920874,0.0068212824010914054,0.08458390177353342,5.0
176,4,0.014120624115556387,0.9594806599553815,2.1503634,0.036834924965893585,0.12687585266030013,0.0068212824010914054,0.08594815825375171,5.0
177,1,0.014174300987226194,0.9489205407297489,1.0025387,0.036834924965893585,0.12005457025920874,0.005457025920873124,0.08594815825375171,5.0
