net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
2,4,0.6938883,0.00019045087,0.005305039787798408,0.01856763925729443,0.04774535809018567,0.07824933687002653
