net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,6,1.9586222,0.66950196,0.00019447936,0.023872679045092837,0.05305039787798409,0.10742705570291777,0.14456233421750664
