net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,2,2.1462088,0.6700382,0.00019672977,0.022546419098143235,0.050397877984084884,0.11140583554376658,0.14456233421750664
