observed,target
0.001326259946949602,0.01
0.006631299734748011,0.02
0.009283819628647215,0.03
0.010610079575596816,0.04
0.01856763925729443,0.05
0.025198938992042442,0.06
0.03183023872679045,0.07
0.042440318302387266,0.08
0.050397877984084884,0.09
0.0636604774535809,0.1
0.07294429708222812,0.11
0.07824933687002653,0.12
0.09151193633952255,0.13
0.10212201591511937,0.14
0.11140583554376658,0.15
0.1220159151193634,0.16
0.13925729442970822,0.17
0.14323607427055704,0.18
0.16047745358090185,0.19
0.16976127320954906,0.2
0.1883289124668435,0.21
0.20159151193633953,0.22
0.21220159151193635,0.23
0.22679045092838196,0.24
0.23872679045092837,0.25
0.253315649867374,0.26
0.26525198938992045,0.27
0.28116710875331563,0.28
0.29442970822281167,0.29
0.3129973474801061,0.3
0.32360742705570295,0.31
0.3421750663129973,0.32
0.35145888594164454,0.33
0.3620689655172414,0.34
0.3740053050397878,0.35
0.38461538461538464,0.36
0.4005305039787798,0.37
0.40848806366047746,0.38
0.42838196286472147,0.39
0.4389920424403183,0.4
0.4509283819628647,0.41
0.46286472148541113,0.42
0.4708222811671088,0.43
0.48010610079575594,0.44
0.4946949602122016,0.45
0.5092838196286472,0.46
0.519893899204244,0.47
0.5291777188328912,0.48
0.5424403183023873,0.49
0.553050397877984,0.5
0.5636604774535809,0.51
0.5742705570291777,0.52
0.5809018567639257,0.53
0.5901856763925729,0.54
0.603448275862069,0.55
0.6127320954907162,0.56
0.616710875331565,0.57
0.6326259946949602,0.58
0.6419098143236074,0.59
0.6485411140583555,0.6
0.6551724137931034,0.61
0.6631299734748011,0.62
0.6750663129973474,0.63
0.6843501326259946,0.64
0.6896551724137931,0.65
0.6976127320954907,0.66
0.7082228116710876,0.67
0.7201591511936339,0.68
0.7347480106100795,0.69
0.7453580901856764,0.7
0.7493368700265252,0.71
0.7559681697612732,0.72
0.76657824933687,0.73
0.7798408488063661,0.74
0.7851458885941645,0.75
0.7957559681697612,0.76
0.8090185676392573,0.77
0.8196286472148541,0.78
0.8275862068965517,0.79
0.8328912466843501,0.8
0.8408488063660478,0.81
0.8488063660477454,0.82
0.8580901856763926,0.83
0.8660477453580901,0.84
0.8687002652519894,0.85
0.8779840848806366,0.86
0.8912466843501327,0.87
0.8978779840848806,0.88
0.903183023872679,0.89
0.9111405835543767,0.9
0.9257294429708223,0.91
0.9389920424403183,0.92
0.9429708222811671,0.93
0.9496021220159151,0.94
0.9562334217506632,0.95
0.9615384615384616,0.96
0.9734748010610079,0.97
0.9814323607427056,0.98
0.9880636604774535,0.99
1.0,1.0
