net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,9,1.4379039,0.67299175,0.00019964587,0.023872679045092837,0.05172413793103448,0.11007957559681697,0.14456233421750664
