net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
2,9,2.0121772,0.6676124,0.00019605493,0.021220159151193633,0.05172413793103448,0.10742705570291777,0.14456233421750664
