net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,7,1.0003083,0.6722203,0.00020557038,0.022546419098143235,0.05305039787798409,0.10610079575596817,0.14456233421750664
