observed,target
0.005305039787798408,0.01
0.011936339522546418,0.02
0.023872679045092837,0.03
0.038461538461538464,0.04
0.04907161803713528,0.05
0.0649867374005305,0.06
0.07824933687002653,0.07
0.09549071618037135,0.08
0.11405835543766578,0.09
0.13262599469496023,0.1
0.14986737400530503,0.11
0.16445623342175067,0.12
0.1816976127320955,0.13
0.2002652519893899,0.14
0.20822281167108753,0.15
0.22281167108753316,0.16
0.23740053050397877,0.17
0.2519893899204244,0.18
0.27586206896551724,0.19
0.29708222811671087,0.2
0.3116710875331565,0.21
0.3302387267904509,0.22
0.35145888594164454,0.23
0.3620689655172414,0.24
0.3753315649867374,0.25
0.38726790450928383,0.26
0.3952254641909814,0.27
0.40716180371352784,0.28
0.4177718832891247,0.29
0.43103448275862066,0.3
0.4442970822281167,0.31
0.45490716180371354,0.32
0.46684350132625996,0.33
0.47480106100795755,0.34
0.4854111405835544,0.35
0.4960212201591512,0.36
0.5013262599469496,0.37
0.5053050397877984,0.38
0.5172413793103449,0.39
0.5291777188328912,0.4
0.5384615384615384,0.41
0.5424403183023873,0.42
0.5610079575596817,0.43
0.5716180371352785,0.44
0.5795755968169761,0.45
0.5901856763925729,0.46
0.6021220159151194,0.47
0.610079575596817,0.48
0.6206896551724138,0.49
0.6326259946949602,0.5
0.6419098143236074,0.51
0.649867374005305,0.52
0.6604774535809018,0.53
0.6684350132625995,0.54
0.6750663129973474,0.55
0.6803713527851459,0.56
0.6949602122015915,0.57
0.6962864721485411,0.58
0.7108753315649867,0.59
0.7188328912466844,0.6
0.7254641909814323,0.61
0.7307692307692307,0.62
0.7413793103448276,0.63
0.7453580901856764,0.64
0.7559681697612732,0.65
0.7679045092838196,0.66
0.7718832891246684,0.67
0.7811671087533156,0.68
0.7917771883289124,0.69
0.7957559681697612,0.7
0.8010610079575596,0.71
0.8050397877984085,0.72
0.8076923076923077,0.73
0.8156498673740054,0.74
0.8249336870026526,0.75
0.8315649867374005,0.76
0.8408488063660478,0.77
0.8461538461538461,0.78
0.8514588859416445,0.79
0.8594164456233422,0.8
0.870026525198939,0.81
0.876657824933687,0.82
0.8859416445623343,0.83
0.8992042440318302,0.84
0.9058355437665783,0.85
0.9111405835543767,0.86
0.9177718832891246,0.87
0.9257294429708223,0.88
0.9323607427055703,0.89
0.9376657824933687,0.9
0.9403183023872679,0.91
0.9456233421750663,0.92
0.9496021220159151,0.93
0.9575596816976127,0.94
0.9655172413793104,0.95
0.9694960212201591,0.96
0.9721485411140584,0.97
0.9827586206896551,0.98
0.9907161803713528,0.99
1.0,1.0
