net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,7,1.1507885,0.67161083,0.00019659223,0.021220159151193633,0.05172413793103448,0.10875331564986737,0.14456233421750664
