observed,target
0.007957559681697613,0.01
0.025198938992042442,0.02
0.03713527851458886,0.03
0.04907161803713528,0.04
0.05968169761273209,0.05
0.07692307692307693,0.06
0.08620689655172414,0.07
0.10610079575596817,0.08
0.11538461538461539,0.09
0.129973474801061,0.1
0.14323607427055704,0.11
0.16312997347480107,0.12
0.1724137931034483,0.13
0.19230769230769232,0.14
0.1989389920424403,0.15
0.20689655172413793,0.16
0.22015915119363394,0.17
0.23076923076923078,0.18
0.2440318302387268,0.19
0.2639257294429708,0.2
0.27586206896551724,0.21
0.28249336870026526,0.22
0.29045092838196285,0.23
0.3090185676392573,0.24
0.3209549071618037,0.25
0.33554376657824936,0.26
0.34880636604774534,0.27
0.36074270557029176,0.28
0.3660477453580902,0.29
0.3779840848806366,0.3
0.38992042440318303,0.31
0.40318302387267907,0.32
0.4124668435013263,0.33
0.4204244031830239,0.34
0.4403183023872679,0.35
0.4442970822281167,0.36
0.4496021220159151,0.37
0.4562334217506631,0.38
0.46286472148541113,0.39
0.46684350132625996,0.4
0.4761273209549072,0.41
0.4827586206896552,0.42
0.4960212201591512,0.43
0.5026525198938993,0.44
0.513262599469496,0.45
0.5172413793103449,0.46
0.5212201591511937,0.47
0.5265251989389921,0.48
0.5344827586206896,0.49
0.5397877984084881,0.5
0.5477453580901857,0.51
0.5543766578249337,0.52
0.5649867374005305,0.53
0.5769230769230769,0.54
0.5875331564986738,0.55
0.5915119363395226,0.56
0.6021220159151194,0.57
0.6114058355437666,0.58
0.6206896551724138,0.59
0.636604774535809,0.6
0.6445623342175066,0.61
0.6511936339522546,0.62
0.6644562334217506,0.63
0.669761273209549,0.64
0.6816976127320955,0.65
0.6870026525198939,0.66
0.6936339522546419,0.67
0.6976127320954907,0.68
0.7042440318302388,0.69
0.7108753315649867,0.7
0.7188328912466844,0.71
0.7281167108753316,0.72
0.7347480106100795,0.73
0.7427055702917772,0.74
0.7519893899204244,0.75
0.7586206896551724,0.76
0.7625994694960212,0.77
0.7718832891246684,0.78
0.7785145888594165,0.79
0.7851458885941645,0.8
0.7917771883289124,0.81
0.7997347480106101,0.82
0.8063660477453581,0.83
0.8143236074270557,0.84
0.8196286472148541,0.85
0.8262599469496021,0.86
0.8328912466843501,0.87
0.8381962864721485,0.88
0.8541114058355438,0.89
0.863395225464191,0.9
0.8740053050397878,0.91
0.8872679045092838,0.92
0.9005305039787799,0.93
0.9190981432360743,0.94
0.9257294429708223,0.95
0.9376657824933687,0.96
0.9456233421750663,0.97
0.9575596816976127,0.98
0.9681697612732095,0.99
0.9986737400530504,1.0
