net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,8,0.72986907,0.00020585215,0.001326259946949602,0.005305039787798408,0.015915119363395226,0.033156498673740056
