net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,1,0.99995995,0.66921526,0.00019669783,0.025198938992042442,0.054376657824933686,0.11405835543766578,0.14588859416445624
