net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,2,1.1058201,0.669204,0.00019679751,0.022546419098143235,0.05172413793103448,0.10742705570291777,0.14588859416445624
