net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,3,1.0647093,0.6736046,0.0002024729,0.022546419098143235,0.05172413793103448,0.11007957559681697,0.14323607427055704
