net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
2,4,2.4830077,0.67360014,0.00021000358,0.022546419098143235,0.05172413793103448,0.11273209549071618,0.14323607427055704
