net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,5,1.6513888,0.6709446,0.00019956539,0.021220159151193633,0.05305039787798409,0.11140583554376658,0.14721485411140584
