observed,target
0.010610079575596816,0.01
0.022546419098143235,0.02
0.04111405835543767,0.03
0.05570291777188329,0.04
0.06763925729442971,0.05
0.07427055702917772,0.06
0.08620689655172414,0.07
0.11007957559681697,0.08
0.1259946949602122,0.09
0.14456233421750664,0.1
0.15251989389920426,0.11
0.16710875331564987,0.12
0.1843501326259947,0.13
0.1896551724137931,0.14
0.20159151193633953,0.15
0.22148541114058357,0.16
0.22944297082228116,0.17
0.23740053050397877,0.18
0.2506631299734748,0.19
0.259946949602122,0.2
0.26790450928381965,0.21
0.28514588859416445,0.22
0.3050397877984085,0.23
0.32360742705570295,0.24
0.33819628647214856,0.25
0.35145888594164454,0.26
0.35809018567639256,0.27
0.37002652519893897,0.28
0.3806366047745358,0.29
0.3859416445623342,0.3
0.3925729442970822,0.31
0.40318302387267907,0.32
0.4151193633952255,0.33
0.43103448275862066,0.34
0.4323607427055703,0.35
0.4442970822281167,0.36
0.4535809018567639,0.37
0.46286472148541113,0.38
0.46949602122015915,0.39
0.48143236074270557,0.4
0.4854111405835544,0.41
0.4880636604774536,0.42
0.4986737400530504,0.43
0.5053050397877984,0.44
0.5145888594164456,0.45
0.5225464190981433,0.46
0.5305039787798409,0.47
0.5411140583554377,0.48
0.5464190981432361,0.49
0.5570291777188329,0.5
0.5610079575596817,0.51
0.5663129973474801,0.52
0.5769230769230769,0.53
0.583554376657825,0.54
0.5915119363395226,0.55
0.596816976127321,0.56
0.6140583554376657,0.57
0.6246684350132626,0.58
0.6312997347480106,0.59
0.6392572944297082,0.6
0.6458885941644562,0.61
0.6472148541114059,0.62
0.6591511936339522,0.63
0.6671087533156499,0.64
0.6790450928381963,0.65
0.6830238726790451,0.66
0.6883289124668435,0.67
0.6923076923076923,0.68
0.7015915119363395,0.69
0.7082228116710876,0.7
0.7188328912466844,0.71
0.7241379310344828,0.72
0.7294429708222812,0.73
0.7374005305039788,0.74
0.7453580901856764,0.75
0.7519893899204244,0.76
0.7639257294429708,0.77
0.7758620689655172,0.78
0.7811671087533156,0.79
0.786472148541114,0.8
0.7904509283819628,0.81
0.7984084880636605,0.82
0.8050397877984085,0.83
0.8090185676392573,0.84
0.8143236074270557,0.85
0.8183023872679045,0.86
0.8342175066312998,0.87
0.850132625994695,0.88
0.8647214854111406,0.89
0.8726790450928382,0.9
0.8793103448275862,0.91
0.8925729442970822,0.92
0.903183023872679,0.93
0.9137931034482759,0.94
0.9297082228116711,0.95
0.9363395225464191,0.96
0.9442970822281167,0.97
0.9549071618037135,0.98
0.9655172413793104,0.99
1.0,1.0
