observed,target
0.0,0.01
0.0,0.02
0.001326259946949602,0.03
0.003978779840848806,0.04
0.007957559681697613,0.05
0.010610079575596816,0.06
0.015915119363395226,0.07
0.01856763925729443,0.08
0.023872679045092837,0.09
0.034482758620689655,0.1
0.04509283819628647,0.11
0.05305039787798409,0.12
0.06631299734748011,0.13
0.07692307692307693,0.14
0.08620689655172414,0.15
0.09681697612732096,0.16
0.10477453580901856,0.17
0.11273209549071618,0.18
0.123342175066313,0.19
0.13395225464190982,0.2
0.14721485411140584,0.21
0.16047745358090185,0.22
0.17506631299734748,0.23
0.1830238726790451,0.24
0.20424403183023873,0.25
0.21883289124668434,0.26
0.23474801061007958,0.27
0.2493368700265252,0.28
0.2625994694960212,0.29
0.2718832891246684,0.3
0.29310344827586204,0.31
0.3103448275862069,0.32
0.3196286472148541,0.33
0.33687002652519893,0.34
0.35543766578249336,0.35
0.3647214854111406,0.36
0.3806366047745358,0.37
0.38726790450928383,0.38
0.39920424403183025,0.39
0.40848806366047746,0.4
0.4230769230769231,0.41
0.43103448275862066,0.42
0.4403183023872679,0.43
0.45755968169761274,0.44
0.46816976127320953,0.45
0.47877984084880637,0.46
0.4907161803713528,0.47
0.5026525198938993,0.48
0.5145888594164456,0.49
0.5291777188328912,0.5
0.5384615384615384,0.51
0.5543766578249337,0.52
0.5596816976127321,0.53
0.5769230769230769,0.54
0.5875331564986738,0.55
0.5994694960212201,0.56
0.6127320954907162,0.57
0.623342175066313,0.58
0.636604774535809,0.59
0.6458885941644562,0.6
0.656498673740053,0.61
0.6631299734748011,0.62
0.6710875331564987,0.63
0.6856763925729443,0.64
0.6936339522546419,0.65
0.7055702917771883,0.66
0.7175066312997348,0.67
0.73342175066313,0.68
0.7374005305039788,0.69
0.7493368700265252,0.7
0.7639257294429708,0.71
0.7745358090185677,0.72
0.7811671087533156,0.73
0.786472148541114,0.74
0.7944297082228117,0.75
0.8010610079575596,0.76
0.8076923076923077,0.77
0.8169761273209549,0.78
0.8315649867374005,0.79
0.8395225464190982,0.8
0.8514588859416445,0.81
0.8580901856763926,0.82
0.8660477453580901,0.83
0.8753315649867374,0.84
0.8819628647214854,0.85
0.8952254641909815,0.86
0.9045092838196287,0.87
0.9204244031830239,0.88
0.9297082228116711,0.89
0.9363395225464191,0.9
0.9416445623342176,0.91
0.946949602122016,0.92
0.9602122015915119,0.93
0.9641909814323607,0.94
0.9694960212201591,0.95
0.9787798408488063,0.96
0.9907161803713528,0.97
0.993368700265252,0.98
1.0,0.99
1.0,1.0
