observed,target
0.006631299734748011,0.01
0.01989389920424403,0.02
0.033156498673740056,0.03
0.05305039787798409,0.04
0.06631299734748011,0.05
0.07427055702917772,0.06
0.08488063660477453,0.07
0.09814323607427056,0.08
0.10875331564986737,0.09
0.1273209549071618,0.1
0.14058355437665782,0.11
0.15915119363395225,0.12
0.16976127320954906,0.13
0.1856763925729443,0.14
0.2002652519893899,0.15
0.21220159151193635,0.16
0.22281167108753316,0.17
0.23209549071618038,0.18
0.2453580901856764,0.19
0.253315649867374,0.2
0.26525198938992045,0.21
0.27851458885941643,0.22
0.29708222811671087,0.23
0.3116710875331565,0.24
0.3222811671087533,0.25
0.34350132625994695,0.26
0.3541114058355438,0.27
0.3647214854111406,0.28
0.3753315649867374,0.29
0.383289124668435,0.3
0.3925729442970822,0.31
0.39389920424403185,0.32
0.40318302387267907,0.33
0.41644562334217505,0.34
0.42838196286472147,0.35
0.4389920424403183,0.36
0.4509283819628647,0.37
0.45755968169761274,0.38
0.4588859416445623,0.39
0.46684350132625996,0.4
0.47480106100795755,0.41
0.48673740053050396,0.42
0.4907161803713528,0.43
0.4986737400530504,0.44
0.5039787798408488,0.45
0.5106100795755968,0.46
0.5145888594164456,0.47
0.5225464190981433,0.48
0.5305039787798409,0.49
0.5371352785145889,0.5
0.5411140583554377,0.51
0.5543766578249337,0.52
0.5676392572944297,0.53
0.5716180371352785,0.54
0.5809018567639257,0.55
0.5888594164456233,0.56
0.6047745358090185,0.57
0.6087533156498673,0.58
0.6153846153846154,0.59
0.6312997347480106,0.6
0.6405835543766578,0.61
0.6538461538461539,0.62
0.6578249336870027,0.63
0.6657824933687002,0.64
0.6710875331564987,0.65
0.6777188328912467,0.66
0.6883289124668435,0.67
0.6909814323607427,0.68
0.6989389920424404,0.69
0.7055702917771883,0.7
0.7201591511936339,0.71
0.7241379310344828,0.72
0.7307692307692307,0.73
0.7400530503978779,0.74
0.746684350132626,0.75
0.7559681697612732,0.76
0.7625994694960212,0.77
0.7679045092838196,0.78
0.7771883289124668,0.79
0.7838196286472149,0.8
0.7917771883289124,0.81
0.8010610079575596,0.82
0.8037135278514589,0.83
0.8090185676392573,0.84
0.8129973474801061,0.85
0.8236074270557029,0.86
0.8342175066312998,0.87
0.8461538461538461,0.88
0.8594164456233422,0.89
0.8660477453580901,0.9
0.8793103448275862,0.91
0.8912466843501327,0.92
0.9045092838196287,0.93
0.9190981432360743,0.94
0.9283819628647215,0.95
0.9376657824933687,0.96
0.9482758620689655,0.97
0.9575596816976127,0.98
0.9721485411140584,0.99
0.9986737400530504,1.0
