net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,1,1.4882015,0.6674861,0.00019589861,0.023872679045092837,0.05305039787798409,0.10742705570291777,0.14456233421750664
