net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,6,0.6792235,0.00019849245,0.025198938992042442,0.05172413793103448,0.11007957559681697,0.14323607427055704
