net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,3,0.6992812,0.00020107065,0.002652519893899204,0.009283819628647215,0.029177718832891247,0.058355437665782495
