observed,target
0.0,0.01
0.0,0.02
0.0,0.03
0.0,0.04
0.0,0.05
0.0,0.06
0.0,0.07
0.0,0.08
0.0,0.09
0.0,0.1
0.001326259946949602,0.11
0.001326259946949602,0.12
0.001326259946949602,0.13
0.001326259946949602,0.14
0.001326259946949602,0.15
0.002652519893899204,0.16
0.005305039787798408,0.17
0.007957559681697613,0.18
0.011936339522546418,0.19
0.011936339522546418,0.2
0.015915119363395226,0.21
0.021220159151193633,0.22
0.029177718832891247,0.23
0.038461538461538464,0.24
0.05305039787798409,0.25
0.0610079575596817,0.26
0.06631299734748011,0.27
0.08090185676392574,0.28
0.09681697612732096,0.29
0.10875331564986737,0.3
0.13395225464190982,0.31
0.15915119363395225,0.32
0.17374005305039789,0.33
0.1976127320954907,0.34
0.22413793103448276,0.35
0.2612732095490716,0.36
0.2957559681697613,0.37
0.32360742705570295,0.38
0.35278514588859416,0.39
0.3740053050397878,0.4
0.40318302387267907,0.41
0.4323607427055703,0.42
0.4469496021220159,0.43
0.4708222811671088,0.44
0.4907161803713528,0.45
0.519893899204244,0.46
0.5503978779840849,0.47
0.5742705570291777,0.48
0.5928381962864722,0.49
0.6206896551724138,0.5
0.6458885941644562,0.51
0.6710875331564987,0.52
0.6883289124668435,0.53
0.7161803713527851,0.54
0.7320954907161804,0.55
0.7546419098143236,0.56
0.773209549071618,0.57
0.786472148541114,0.58
0.7944297082228117,0.59
0.8116710875331565,0.6
0.8249336870026526,0.61
0.8381962864721485,0.62
0.8527851458885941,0.63
0.8687002652519894,0.64
0.8819628647214854,0.65
0.8938992042440318,0.66
0.9018567639257294,0.67
0.9137931034482759,0.68
0.9297082228116711,0.69
0.9389920424403183,0.7
0.9416445623342176,0.71
0.9496021220159151,0.72
0.9562334217506632,0.73
0.9615384615384616,0.74
0.9628647214854111,0.75
0.9694960212201591,0.76
0.9721485411140584,0.77
0.9774535809018567,0.78
0.9814323607427056,0.79
0.9827586206896551,0.8
0.9893899204244032,0.81
0.9893899204244032,0.82
0.9907161803713528,0.83
0.9907161803713528,0.84
0.9920424403183024,0.85
0.9946949602122016,0.86
0.9960212201591512,0.87
0.9960212201591512,0.88
0.9960212201591512,0.89
0.9986737400530504,0.9
0.9986737400530504,0.91
0.9986737400530504,0.92
1.0,0.93
1.0,0.94
1.0,0.95
1.0,0.96
1.0,0.97
1.0,0.98
1.0,0.99
1.0,1.0
