observed,target
0.0,0.01
0.009283819628647215,0.02
0.014588859416445624,0.03
0.022546419098143235,0.04
0.03580901856763926,0.05
0.04907161803713528,0.06
0.0623342175066313,0.07
0.07294429708222812,0.08
0.08355437665782493,0.09
0.09814323607427056,0.1
0.11007957559681697,0.11
0.123342175066313,0.12
0.13925729442970822,0.13
0.14986737400530503,0.14
0.16312997347480107,0.15
0.17506631299734748,0.16
0.1870026525198939,0.17
0.20159151193633953,0.18
0.21883289124668434,0.19
0.22546419098143236,0.2
0.23740053050397877,0.21
0.2480106100795756,0.22
0.26790450928381965,0.23
0.2864721485411141,0.24
0.2984084880636605,0.25
0.3129973474801061,0.26
0.32625994694960214,0.27
0.3421750663129973,0.28
0.35145888594164454,0.29
0.36074270557029176,0.3
0.3687002652519894,0.31
0.3819628647214854,0.32
0.39920424403183025,0.33
0.40716180371352784,0.34
0.4124668435013263,0.35
0.4270557029177719,0.36
0.4363395225464191,0.37
0.4416445623342175,0.38
0.4496021220159151,0.39
0.46021220159151194,0.4
0.46949602122015915,0.41
0.47745358090185674,0.42
0.48938992042440316,0.43
0.4960212201591512,0.44
0.5,0.45
0.5092838196286472,0.46
0.5185676392572944,0.47
0.5344827586206896,0.48
0.5464190981432361,0.49
0.5543766578249337,0.5
0.5636604774535809,0.51
0.5676392572944297,0.52
0.5822281167108754,0.53
0.5915119363395226,0.54
0.6007957559681698,0.55
0.6061007957559682,0.56
0.6127320954907162,0.57
0.6246684350132626,0.58
0.6312997347480106,0.59
0.6405835543766578,0.6
0.6485411140583555,0.61
0.6578249336870027,0.62
0.6631299734748011,0.63
0.6710875331564987,0.64
0.6724137931034483,0.65
0.6870026525198939,0.66
0.6976127320954907,0.67
0.7122015915119363,0.68
0.7175066312997348,0.69
0.7254641909814323,0.7
0.7347480106100795,0.71
0.7440318302387268,0.72
0.7519893899204244,0.73
0.7639257294429708,0.74
0.7692307692307693,0.75
0.7758620689655172,0.76
0.7798408488063661,0.77
0.7891246684350133,0.78
0.7944297082228117,0.79
0.8023872679045093,0.8
0.8156498673740054,0.81
0.8222811671087533,0.82
0.830238726790451,0.83
0.8368700265251989,0.84
0.8421750663129973,0.85
0.8554376657824934,0.86
0.863395225464191,0.87
0.8740053050397878,0.88
0.8819628647214854,0.89
0.8885941644562334,0.9
0.903183023872679,0.91
0.9124668435013262,0.92
0.9270557029177718,0.93
0.9336870026525199,0.94
0.9416445623342176,0.95
0.9535809018567639,0.96
0.9641909814323607,0.97
0.9748010610079576,0.98
0.993368700265252,0.99
1.0,1.0
