net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,5,0.6791199,0.00019651889,0.022546419098143235,0.04907161803713528,0.10610079575596817,0.1419098143236074
