net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,8,0.69962156,0.00019277366,0.01989389920424403,0.03978779840848806,0.09416445623342175,0.13395225464190982
