observed,target
0.0,0.01
0.0,0.02
0.0,0.03
0.0,0.04
0.0,0.05
0.0,0.06
0.0,0.07
0.0,0.08
0.0,0.09
0.0,0.1
0.0,0.11
0.0,0.12
0.0,0.13
0.001326259946949602,0.14
0.001326259946949602,0.15
0.001326259946949602,0.16
0.002652519893899204,0.17
0.003978779840848806,0.18
0.003978779840848806,0.19
0.003978779840848806,0.2
0.003978779840848806,0.21
0.006631299734748011,0.22
0.009283819628647215,0.23
0.009283819628647215,0.24
0.014588859416445624,0.25
0.021220159151193633,0.26
0.023872679045092837,0.27
0.03183023872679045,0.28
0.04111405835543767,0.29
0.04774535809018567,0.3
0.05702917771883289,0.31
0.06896551724137931,0.32
0.08885941644562334,0.33
0.10212201591511937,0.34
0.11936339522546419,0.35
0.129973474801061,0.36
0.15384615384615385,0.37
0.17108753315649866,0.38
0.19496021220159152,0.39
0.21618037135278514,0.4
0.24005305039787797,0.41
0.2639257294429708,0.42
0.2957559681697613,0.43
0.33156498673740054,0.44
0.35543766578249336,0.45
0.3806366047745358,0.46
0.40583554376657827,0.47
0.42838196286472147,0.48
0.4535809018567639,0.49
0.4708222811671088,0.5
0.5,0.51
0.513262599469496,0.52
0.5344827586206896,0.53
0.5623342175066313,0.54
0.5848806366047745,0.55
0.6074270557029178,0.56
0.636604774535809,0.57
0.6618037135278515,0.58
0.6777188328912467,0.59
0.7015915119363395,0.6
0.7201591511936339,0.61
0.7320954907161804,0.62
0.7519893899204244,0.63
0.7785145888594165,0.64
0.7944297082228117,0.65
0.8129973474801061,0.66
0.8209549071618037,0.67
0.8368700265251989,0.68
0.8488063660477454,0.69
0.8594164456233422,0.7
0.876657824933687,0.71
0.8925729442970822,0.72
0.9045092838196287,0.73
0.9098143236074271,0.74
0.9244031830238727,0.75
0.9350132625994695,0.76
0.9429708222811671,0.77
0.9496021220159151,0.78
0.9535809018567639,0.79
0.9615384615384616,0.8
0.96684350132626,0.81
0.9708222811671088,0.82
0.9734748010610079,0.83
0.9787798408488063,0.84
0.9827586206896551,0.85
0.9893899204244032,0.86
0.9907161803713528,0.87
0.9920424403183024,0.88
0.993368700265252,0.89
0.9973474801061007,0.9
0.9973474801061007,0.91
0.9973474801061007,0.92
0.9986737400530504,0.93
0.9986737400530504,0.94
1.0,0.95
1.0,0.96
1.0,0.97
1.0,0.98
1.0,0.99
1.0,1.0
