net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,8,1.000139,0.67076445,0.0001973636,0.021220159151193633,0.05172413793103448,0.10477453580901856,0.14456233421750664
