net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,1,0.6815569,0.00019772306,0.021220159151193633,0.04907161803713528,0.10344827586206896,0.13925729442970822
