observed,target
0.0,0.01
0.0,0.02
0.0,0.03
0.0,0.04
0.0,0.05
0.0,0.06
0.0,0.07
0.0,0.08
0.001326259946949602,0.09
0.006631299734748011,0.1
0.007957559681697613,0.11
0.009283819628647215,0.12
0.014588859416445624,0.13
0.01856763925729443,0.14
0.027851458885941646,0.15
0.03580901856763926,0.16
0.04376657824933687,0.17
0.05172413793103448,0.18
0.0636604774535809,0.19
0.07427055702917772,0.2
0.08753315649867374,0.21
0.09416445623342175,0.22
0.10610079575596817,0.23
0.1273209549071618,0.24
0.14323607427055704,0.25
0.15649867374005305,0.26
0.1724137931034483,0.27
0.19230769230769232,0.28
0.22148541114058357,0.29
0.2480106100795756,0.3
0.28514588859416445,0.31
0.3050397877984085,0.32
0.3222811671087533,0.33
0.34615384615384615,0.34
0.3806366047745358,0.35
0.39920424403183025,0.36
0.41909814323607425,0.37
0.4442970822281167,0.38
0.46816976127320953,0.39
0.5026525198938993,0.4
0.5265251989389921,0.41
0.5610079575596817,0.42
0.5822281167108754,0.43
0.603448275862069,0.44
0.6193633952254642,0.45
0.6312997347480106,0.46
0.6551724137931034,0.47
0.6737400530503979,0.48
0.6909814323607427,0.49
0.6976127320954907,0.5
0.7148541114058355,0.51
0.73342175066313,0.52
0.7480106100795756,0.53
0.7679045092838196,0.54
0.7785145888594165,0.55
0.8010610079575596,0.56
0.8103448275862069,0.57
0.8249336870026526,0.58
0.8381962864721485,0.59
0.8474801061007957,0.6
0.8620689655172413,0.61
0.8726790450928382,0.62
0.8872679045092838,0.63
0.8992042440318302,0.64
0.9045092838196287,0.65
0.9124668435013262,0.66
0.9151193633952255,0.67
0.9217506631299734,0.68
0.9297082228116711,0.69
0.9363395225464191,0.7
0.9442970822281167,0.71
0.9535809018567639,0.72
0.9575596816976127,0.73
0.9602122015915119,0.74
0.9694960212201591,0.75
0.9721485411140584,0.76
0.9761273209549072,0.77
0.9774535809018567,0.78
0.9774535809018567,0.79
0.9814323607427056,0.8
0.9840848806366048,0.81
0.986737400530504,0.82
0.986737400530504,0.83
0.9920424403183024,0.84
0.993368700265252,0.85
0.993368700265252,0.86
0.9946949602122016,0.87
0.9960212201591512,0.88
0.9973474801061007,0.89
0.9973474801061007,0.9
0.9973474801061007,0.91
0.9973474801061007,0.92
1.0,0.93
1.0,0.94
1.0,0.95
1.0,0.96
1.0,0.97
1.0,0.98
1.0,0.99
1.0,1.0
