intercept,daily,monthly,weekly
-0.68456703,0.4959616,0.37738633,0.043501854
-0.68521535,0.51260555,0.3762236,0.026829058
-0.6805841,0.47304448,0.3777045,0.07739029
-0.6807686,0.45650354,0.37822416,0.090330295
-0.6770593,0.41515988,0.38156694,0.13937584
-0.673216,0.34863907,0.38829887,0.20990095
-0.6723687,0.321191,0.3927949,0.23538947
-0.67030245,0.2875705,0.3958551,0.27221227
-0.66856277,0.2549552,0.39721018,0.30712065
-0.66599977,0.21391425,0.39941344,0.35343143
-0.6653983,0.20486712,0.40168342,0.36295775
-0.6653166,0.20182168,0.40052795,0.36577097
-0.6638027,0.17738795,0.39958867,0.39461344
-0.6653027,0.19064939,0.39990893,0.3753939
-0.664633,0.18377694,0.3984998,0.385427
-0.6675142,0.2123936,0.39851284,0.34771317
-0.66700125,0.2114441,0.39540425,0.35201868
-0.66534156,0.19281372,0.3962898,0.37577042
-0.6642475,0.17848949,0.39861783,0.39291906
-0.6654852,0.18836418,0.4005859,0.3779667
-0.66898143,0.21977004,0.40012798,0.33646834
-0.66853774,0.20776454,0.39636952,0.35029587
-0.6698489,0.217086,0.3979555,0.33686763
-0.66897357,0.20117721,0.39972228,0.3550822
-0.6701907,0.20797499,0.4022169,0.34368524
-0.67576224,0.2633883,0.40151048,0.27419275
-0.67431086,0.25135294,0.3952127,0.29190543
-0.67391473,0.24072246,0.39545333,0.3023203
-0.67391866,0.2400717,0.39962265,0.30220094
-0.674477,0.24380393,0.4026657,0.29616857
-0.677747,0.27759528,0.40101695,0.2547992
-0.67532164,0.2502275,0.3984887,0.28805998
-0.6738298,0.22250561,0.40238628,0.3167835
-0.6761841,0.25013152,0.40631947,0.28296855
-0.6761239,0.2521218,0.40439576,0.28200802
-0.67477727,0.2273883,0.4030593,0.30866438
-0.6750651,0.22546895,0.4057123,0.30851167
-0.6777946,0.2602499,0.40797886,0.2678905
-0.6780548,0.266031,0.4048826,0.26272064
-0.6771961,0.25255328,0.40496135,0.27729714
-0.6788508,0.27586737,0.40720183,0.25061592
-0.6835706,0.34356907,0.4055788,0.17611548
-0.6809711,0.32317686,0.40135187,0.20364983
-0.6817466,0.32939458,0.40343958,0.1947539
-0.68482447,0.37294728,0.4025473,0.14694941
-0.68527687,0.39223942,0.39709184,0.13021755
-0.68132156,0.34241977,0.39589506,0.1867589
-0.68110245,0.32825783,0.40422735,0.19764116
-0.6800779,0.30731207,0.4091193,0.21831825
-0.68053216,0.30482763,0.41024774,0.2185134
-0.6841204,0.3476545,0.40545455,0.17019084
-0.6858146,0.38386384,0.399589,0.1348091
-0.68272066,0.35825008,0.399225,0.16739577
-0.68838394,0.4263946,0.39881885,0.08940388
-0.6875696,0.44170016,0.39309564,0.080457196
-0.6851726,0.4214262,0.39308003,0.105701245
-0.6858533,0.42327172,0.39456275,0.10111971
-0.682758,0.386038,0.3995995,0.14265189
-0.68162435,0.3560266,0.40583777,0.17080578
-0.6806578,0.32898238,0.41197196,0.196028
-0.6793834,0.29828218,0.4196371,0.22531267
-0.67980874,0.29208297,0.42477322,0.22752723
-0.6804324,0.2967257,0.42792144,0.2203664
-0.6793951,0.27553892,0.43430805,0.24123356
-0.67986596,0.27546883,0.44040412,0.23793033
-0.68214303,0.30692926,0.4400255,0.20208785
-0.68107295,0.29197854,0.44272813,0.2185059
-0.6820338,0.29821882,0.44505224,0.2086672
-0.68228024,0.30316228,0.44711813,0.20309503
-0.6816828,0.29167166,0.45154732,0.2143745
-0.6824821,0.29578644,0.45225483,0.20713718
-0.6838678,0.31725857,0.45022884,0.18382367
-0.68355787,0.31184596,0.451099,0.18944451
-0.68489236,0.3302966,0.45024648,0.16888124
-0.68339574,0.30693388,0.45575657,0.19349396
-0.68651897,0.34847802,0.45266724,0.1469851
-0.69078195,0.41502303,0.43911552,0.0790375
-0.687969,0.3931207,0.43930465,0.10662343
-0.69625163,0.49800807,0.42197815,-0.005216486
-0.69297534,0.50144255,0.4142537,0.0038138647
-0.6959675,0.54084206,0.4042326,-0.037014686
-0.6955298,0.55413514,0.3975626,-0.045488812
-0.6948412,0.55863744,0.3954423,-0.04711519
-0.6913015,0.5313327,0.40036574,-0.013553028
-0.6908313,0.51831686,0.4062415,-0.0025263962
-0.68852484,0.47966823,0.41539678,0.035923846
-0.6899563,0.4792181,0.4174048,0.030749615
-0.68911207,0.46125692,0.4198865,0.048222493
-0.6861588,0.41030645,0.43396783,0.09862509
-0.68587893,0.39133164,0.4430322,0.11371882
-0.68855363,0.4305221,0.43694162,0.07255937
-0.686247,0.403507,0.43908367,0.103053294
-0.6861328,0.39380604,0.44218802,0.11077949
-0.6884736,0.43357158,0.43555325,0.070551485
-0.6872667,0.42846948,0.43388644,0.07939954
-0.68921024,0.45806193,0.42627198,0.049291875
-0.6864046,0.4346787,0.42968965,0.07824968
-0.6859895,0.42560786,0.4337148,0.08644601
-0.6854299,0.41220492,0.4364501,0.09931132
-0.6848602,0.40222698,0.43919286,0.10937645
-0.68498516,0.39118642,0.4395825,0.118135415
-0.68349195,0.36182773,0.44650918,0.14732645
-0.68422896,0.367828,0.44775993,0.1393003
-0.68388355,0.3562692,0.449479,0.15023468
-0.6824236,0.32358998,0.45734125,0.18253833
-0.68547094,0.36613947,0.45082933,0.13577858
-0.685815,0.3775961,0.44502592,0.1261138
-0.68560547,0.37702507,0.44344035,0.12755825
-0.684891,0.36288023,0.44674325,0.14145336
-0.6862396,0.38384503,0.4444558,0.119339325
-0.6853302,0.3719285,0.44352874,0.13296095
-0.6842176,0.34893972,0.4484702,0.1555386
-0.68368083,0.3324029,0.45387626,0.17068186
-0.68541974,0.35907727,0.4504853,0.14218417
-0.68569696,0.36302644,0.44658297,0.13848516
-0.6832672,0.31623328,0.4573701,0.1855754
-0.6860808,0.3563158,0.45456752,0.1410803
-0.6862003,0.36011103,0.45242077,0.13802668
-0.68529063,0.33875066,0.45591426,0.15865803
-0.68763775,0.36919722,0.45076934,0.12521428
-0.68656784,0.35769987,0.45213184,0.13854863
-0.68554556,0.3305625,0.45831108,0.1640149
-0.6871101,0.3483541,0.45685306,0.14326441
-0.68803865,0.36686888,0.4520549,0.1253362
-0.688392,0.37324238,0.44747978,0.1195701
-0.6900501,0.40291882,0.44106212,0.090216525
-0.6889457,0.39915544,0.4404873,0.09726651
-0.68894255,0.39931408,0.4417953,0.09685418
-0.6880655,0.38150588,0.44638476,0.113921896
-0.69071734,0.41791782,0.44029617,0.075492986
-0.6875316,0.36933023,0.4463354,0.12607211
-0.688089,0.36547345,0.45099863,0.1262218
-0.6899799,0.3937861,0.44550315,0.0970963
-0.6954452,0.48024043,0.42681026,0.011069501
-0.6952795,0.51017845,0.41215152,-0.010458024
-0.69619876,0.54219,0.40260324,-0.038313046
-0.6980405,0.57529104,0.39211068,-0.070059076
-0.69003546,0.527693,0.4004686,-0.0058253068
-0.6927294,0.5385251,0.4011405,-0.024615996
-0.6906,0.51731426,0.40400618,-0.00016984456
-0.69534856,0.55912316,0.39504558,-0.04912098
-0.6925233,0.54130876,0.39237872,-0.024401326
-0.69041187,0.5279032,0.39770332,-0.0074275313
-0.68721926,0.48864126,0.40848142,0.034334213
-0.68471473,0.43892422,0.42508966,0.08186908
-0.68501717,0.41715583,0.43142477,0.097554006
-0.6823765,0.35949796,0.44391823,0.1542398
-0.6846449,0.38236275,0.4418327,0.12613252
-0.6904161,0.4682023,0.42422217,0.03721053
-0.68519086,0.4331941,0.42529988,0.0848721
-0.6837377,0.41156992,0.43256488,0.106855415
-0.6834029,0.40939498,0.43638808,0.109354064
-0.682226,0.39009243,0.4396631,0.12967119
-0.683341,0.3856075,0.43460584,0.12966964
-0.67983407,0.32720453,0.4471028,0.1912314
-0.6799967,0.32874817,0.45248055,0.18795559
-0.67950046,0.31458837,0.45582613,0.20166056
-0.679381,0.3071959,0.4587391,0.20805542
-0.68199646,0.3306287,0.45261827,0.17808041
-0.68054307,0.3132089,0.45513242,0.19880398
-0.68219554,0.33596462,0.4523198,0.17308941
-0.68100864,0.3193751,0.45464593,0.19186857
-0.6808621,0.31171238,0.45910645,0.1986962
-0.6840691,0.34867448,0.45184374,0.1557562
-0.68336165,0.34124607,0.44968733,0.16545768
-0.6867803,0.39001018,0.43969488,0.11357187
-0.68340087,0.35034075,0.4434951,0.15885457
-0.68888,0.42995223,0.43335122,0.073902205
-0.68471515,0.39213413,0.43313035,0.120743275
-0.6861118,0.40809876,0.43317676,0.10197375
-0.6897999,0.45209247,0.4244164,0.054255255
-0.6853029,0.40360427,0.4302075,0.1097628
-0.689686,0.44730765,0.42257714,0.058880292
-0.6902936,0.4678844,0.41482392,0.04124675
-0.68626195,0.42680496,0.420402,0.08867307
-0.68766576,0.43051672,0.42179292,0.080109335
-0.68976766,0.4613667,0.41659474,0.048063513
-0.68703014,0.4356808,0.41694522,0.079231866
-0.6875247,0.43434286,0.41691318,0.078513965
-0.68717724,0.4339939,0.4180221,0.07986165
-0.6838666,0.3812324,0.427972,0.13435136
-0.6831451,0.35728374,0.4355299,0.15581788
-0.68194014,0.32973593,0.4423462,0.18266645
-0.68230885,0.3273227,0.4429059,0.18303622
-0.6827912,0.325494,0.43985826,0.18307805
-0.680657,0.2920416,0.4466106,0.21898091
-0.6814586,0.30069017,0.4478405,0.20788391
-0.6809715,0.29409683,0.44927606,0.21550767
-0.68163216,0.30171427,0.4475863,0.2065614
-0.68191016,0.298625,0.44645482,0.20837188
-0.6817225,0.29713362,0.44722176,0.21034935
-0.68201643,0.29800272,0.44661555,0.20854373
-0.6832356,0.31593946,0.44390792,0.18935971
-0.68526316,0.35045105,0.4364183,0.15425122
-0.68304557,0.32361627,0.437923,0.18502603
-0.6830363,0.31631857,0.442279,0.19041184
-0.68329763,0.3170585,0.44444424,0.18829806
-0.6844858,0.33105487,0.44266748,0.1722621
-0.68641776,0.35156605,0.4366066,0.14899
-0.6854304,0.33894423,0.43719012,0.16294686
-0.6860888,0.34528303,0.4391426,0.15473041
-0.6878286,0.3710261,0.4369796,0.12724027
-0.68706423,0.36244008,0.43712258,0.13688013
-0.6862287,0.33972353,0.44283223,0.15752324
-0.687727,0.35796672,0.4433275,0.13648137
-0.6907811,0.40844783,0.4348127,0.08538903
-0.6899218,0.4098478,0.42995057,0.08795911
-0.6881186,0.3844462,0.4348201,0.11426407
-0.68793553,0.37751,0.44155756,0.11926879
-0.68727046,0.36060923,0.44833446,0.13439596
-0.6862564,0.32521668,0.45752558,0.16597077
-0.69298345,0.42374593,0.44332296,0.06271243
-0.6895829,0.40583372,0.4395125,0.08969028
-0.6904586,0.418485,0.43912444,0.07577973
-0.6893597,0.40575606,0.44344768,0.089243114
-0.68878496,0.39028427,0.45114136,0.102567874
-0.6914241,0.41867417,0.44276318,0.071311004
-0.6894091,0.39143425,0.44644856,0.10003783
