net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,2,0.6991023,0.00020587706,0.029177718832891247,0.04907161803713528,0.10742705570291777,0.1419098143236074
