net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,8,1.6414726,0.67658687,0.00019850052,0.023872679045092837,0.05305039787798409,0.11007957559681697,0.14721485411140584
