intercept,daily,monthly,weekly
-0.11168337,0.40954447,0.1051347,0.49638858
-0.11166839,0.40952778,0.10511792,0.49638677
-0.11164254,0.40950394,0.10518743,0.4964079
-0.11164572,0.40951413,0.10516466,0.49640623
-0.11162342,0.4095033,0.10519387,0.49642363
-0.11160998,0.4094932,0.10522244,0.49643248
-0.111609936,0.4095033,0.105204985,0.4964351
-0.11159954,0.40949726,0.10521551,0.49644136
-0.111590624,0.40949497,0.10522012,0.49644786
-0.1115817,0.40948614,0.10523267,0.4964506
-0.111577,0.40948528,0.10523079,0.496454
-0.11156783,0.40948462,0.105229,0.4964621
-0.11155967,0.4094759,0.105240986,0.4964645
-0.111550674,0.40948215,0.10523446,0.4964779
-0.11154114,0.40947843,0.10524525,0.49648586
-0.111542046,0.40948692,0.105231926,0.4964904
-0.11153178,0.40948233,0.10524241,0.4964983
-0.11152178,0.40947312,0.10525793,0.49650288
-0.1115165,0.40946975,0.10526407,0.49650604
-0.111518,0.40947706,0.10525857,0.49650994
-0.11152192,0.40949616,0.10524919,0.496521
-0.11151259,0.40949583,0.10526508,0.49653274
-0.11151586,0.409504,0.105266295,0.4965369
-0.11150725,0.40950575,0.10528251,0.49655017
-0.11151417,0.40951508,0.10527991,0.49655086
-0.111547306,0.40954098,0.105255626,0.49653578
-0.11153678,0.40953726,0.105270386,0.49654573
-0.11153672,0.40953833,0.1052735,0.49654707
-0.11153717,0.40954027,0.10527629,0.4965489
-0.11154143,0.4095439,0.10527575,0.49654764
-0.111561894,0.40955758,0.10526036,0.4965361
-0.111547016,0.40954876,0.10527338,0.4965457
-0.1115435,0.4095463,0.10527849,0.496548
-0.11156422,0.40956002,0.1052665,0.49653706
-0.11157024,0.409563,0.1052655,0.49653363
-0.11156919,0.4095633,0.10526935,0.49653548
-0.111580454,0.40957022,0.10526552,0.49652958
-0.11160066,0.40958357,0.105255425,0.4965194
-0.11160644,0.40958768,0.10525517,0.49651718
-0.111603916,0.4095862,0.10525904,0.49651915
-0.11162009,0.40959558,0.1052505,0.49650964
-0.111650094,0.40961108,0.10523005,0.4964897
-0.111631215,0.4096013,0.10524754,0.4965034
-0.111639164,0.40960598,0.10524442,0.49649906
-0.11166334,0.4096188,0.105229616,0.49648356
-0.11167266,0.4096225,0.10522507,0.49647683
-0.11165123,0.40961045,0.10524227,0.4964909
-0.11165196,0.4096121,0.105244055,0.49649185
-0.111651674,0.4096121,0.1052462,0.49649268
-0.11166118,0.40961885,0.10524048,0.49648762
-0.11168828,0.40963393,0.10522108,0.49646997
-0.1117029,0.40963992,0.105212055,0.49645925
-0.11168952,0.4096322,0.10522761,0.49646896
-0.11172706,0.4096501,0.105197765,0.4964419
-0.111724354,0.40964603,0.10520105,0.49644202
-0.11171248,0.40963858,0.10521363,0.4964499
-0.1117218,0.40964326,0.10520674,0.4964432
-0.11171742,0.4096392,0.10521829,0.49644637
-0.111722514,0.4096431,0.10521682,0.49644375
-0.11172712,0.40964693,0.10521591,0.49644166
-0.111732066,0.40964952,0.10521698,0.49643874
-0.11173968,0.40965524,0.10521213,0.4964347
-0.111749135,0.409661,0.105207875,0.49642935
-0.11175065,0.40966183,0.105212174,0.49642915
-0.111756966,0.40966597,0.105209805,0.49642596
-0.11177267,0.40967602,0.10519989,0.49641734
-0.11177431,0.40967655,0.1052046,0.496417
-0.11178509,0.4096841,0.105200335,0.4964121
-0.11179261,0.4096883,0.105198324,0.496408
-0.11179946,0.40969104,0.10519838,0.49640363
-0.111813664,0.40969986,0.105192006,0.496396
-0.11182602,0.40970737,0.105185434,0.4963891
-0.1118377,0.40971383,0.10518452,0.4963831
-0.11185076,0.4097229,0.105178975,0.49637714
-0.111860774,0.40972695,0.105180345,0.4963711
-0.11187931,0.40974098,0.10516993,0.496363
-0.11189643,0.40975118,0.105156876,0.49635258
-0.11189213,0.40974873,0.10516878,0.4963573
-0.11192344,0.40976334,0.10513439,0.49633265
-0.11192292,0.40976152,0.105147436,0.4963347
-0.1119349,0.40976462,0.1051296,0.49632233
-0.11193631,0.40976205,0.10512684,0.49631864
