net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,3,1.7740493,0.6717252,0.00019996383,0.023872679045092837,0.05305039787798409,0.11140583554376658,0.14588859416445624
