observed,target
0.0,0.01
0.0,0.02
0.0,0.03
0.0,0.04
0.0,0.05
0.0,0.06
0.0,0.07
0.0,0.08
0.0,0.09
0.0,0.1
0.0,0.11
0.0,0.12
0.0,0.13
0.0,0.14
0.0,0.15
0.0,0.16
0.001326259946949602,0.17
0.001326259946949602,0.18
0.001326259946949602,0.19
0.001326259946949602,0.2
0.001326259946949602,0.21
0.002652519893899204,0.22
0.002652519893899204,0.23
0.003978779840848806,0.24
0.005305039787798408,0.25
0.007957559681697613,0.26
0.010610079575596816,0.27
0.011936339522546418,0.28
0.013262599469496022,0.29
0.017241379310344827,0.3
0.023872679045092837,0.31
0.027851458885941646,0.32
0.04111405835543767,0.33
0.04907161803713528,0.34
0.0636604774535809,0.35
0.07161803713527852,0.36
0.08090185676392574,0.37
0.09283819628647215,0.38
0.10212201591511937,0.39
0.123342175066313,0.4
0.14588859416445624,0.41
0.17108753315649866,0.42
0.1816976127320955,0.43
0.20291777188328913,0.44
0.23342175066312998,0.45
0.2612732095490716,0.46
0.2917771883289125,0.47
0.31432360742705573,0.48
0.34350132625994695,0.49
0.3647214854111406,0.5
0.3925729442970822,0.51
0.4124668435013263,0.52
0.4389920424403183,0.53
0.46684350132625996,0.54
0.4880636604774536,0.55
0.513262599469496,0.56
0.5344827586206896,0.57
0.5570291777188329,0.58
0.5822281167108754,0.59
0.610079575596817,0.6
0.6392572944297082,0.61
0.6657824933687002,0.62
0.6830238726790451,0.63
0.7042440318302388,0.64
0.7320954907161804,0.65
0.7440318302387268,0.66
0.76657824933687,0.67
0.7917771883289124,0.68
0.8023872679045093,0.69
0.8156498673740054,0.7
0.8315649867374005,0.71
0.8488063660477454,0.72
0.8673740053050398,0.73
0.8779840848806366,0.74
0.8885941644562334,0.75
0.8978779840848806,0.76
0.9137931034482759,0.77
0.9336870026525199,0.78
0.9416445623342176,0.79
0.9482758620689655,0.8
0.9522546419098143,0.81
0.9575596816976127,0.82
0.96684350132626,0.83
0.9721485411140584,0.84
0.9787798408488063,0.85
0.9814323607427056,0.86
0.9854111405835544,0.87
0.9893899204244032,0.88
0.9907161803713528,0.89
0.9920424403183024,0.9
0.9946949602122016,0.91
0.9960212201591512,0.92
0.9960212201591512,0.93
0.9986737400530504,0.94
0.9986737400530504,0.95
1.0,0.96
1.0,0.97
1.0,0.98
1.0,0.99
1.0,1.0
