net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
2,8,1.084035,0.6689409,0.00019637927,0.022546419098143235,0.054376657824933686,0.10610079575596817,0.14456233421750664
