net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
4,10,1.4094013,0.6740848,0.00020565478,0.022546419098143235,0.054376657824933686,0.11007957559681697,0.14986737400530503
