observed,target
0.0,0.01
0.0,0.02
0.0,0.03
0.0,0.04
0.0,0.05
0.0,0.06
0.0,0.07
0.0,0.08
0.0,0.09
0.0,0.1
0.0,0.11
0.0,0.12
0.0,0.13
0.0,0.14
0.002652519893899204,0.15
0.003978779840848806,0.16
0.006631299734748011,0.17
0.006631299734748011,0.18
0.009283819628647215,0.19
0.010610079575596816,0.2
0.015915119363395226,0.21
0.021220159151193633,0.22
0.025198938992042442,0.23
0.033156498673740056,0.24
0.038461538461538464,0.25
0.046419098143236075,0.26
0.0610079575596817,0.27
0.07161803713527852,0.28
0.08222811671087533,0.29
0.09018567639257294,0.3
0.10610079575596817,0.31
0.1246684350132626,0.32
0.1419098143236074,0.33
0.15915119363395225,0.34
0.17771883289124668,0.35
0.20424403183023873,0.36
0.23209549071618038,0.37
0.259946949602122,0.38
0.29045092838196285,0.39
0.3183023872679045,0.4
0.34615384615384615,0.41
0.3726790450928382,0.42
0.4005305039787798,0.43
0.4297082228116711,0.44
0.45755968169761274,0.45
0.48408488063660476,0.46
0.5265251989389921,0.47
0.5543766578249337,0.48
0.5875331564986738,0.49
0.6140583554376657,0.5
0.6352785145888594,0.51
0.6511936339522546,0.52
0.6684350132625995,0.53
0.6949602122015915,0.54
0.7108753315649867,0.55
0.73342175066313,0.56
0.7586206896551724,0.57
0.7838196286472149,0.58
0.7984084880636605,0.59
0.8143236074270557,0.6
0.8275862068965517,0.61
0.8448275862068966,0.62
0.8594164456233422,0.63
0.8793103448275862,0.64
0.889920424403183,0.65
0.903183023872679,0.66
0.9137931034482759,0.67
0.9190981432360743,0.68
0.9350132625994695,0.69
0.9429708222811671,0.7
0.9509283819628647,0.71
0.9562334217506632,0.72
0.9588859416445623,0.73
0.9628647214854111,0.74
0.9694960212201591,0.75
0.9761273209549072,0.76
0.9774535809018567,0.77
0.9827586206896551,0.78
0.9840848806366048,0.79
0.9880636604774535,0.8
0.9880636604774535,0.81
0.9920424403183024,0.82
0.9920424403183024,0.83
0.9946949602122016,0.84
0.9946949602122016,0.85
0.9946949602122016,0.86
0.9960212201591512,0.87
0.9960212201591512,0.88
0.9973474801061007,0.89
0.9986737400530504,0.9
0.9986737400530504,0.91
1.0,0.92
1.0,0.93
1.0,0.94
1.0,0.95
1.0,0.96
1.0,0.97
1.0,0.98
1.0,0.99
1.0,1.0
