net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,10,0.68435967,0.00019778404,0.001326259946949602,0.006631299734748011,0.01989389920424403,0.04774535809018567
