net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,7,1.5353233,0.6701714,0.00020113813,0.023872679045092837,0.054376657824933686,0.10610079575596817,0.14323607427055704
