observed,target
0.007957559681697613,0.01
0.014588859416445624,0.02
0.025198938992042442,0.03
0.046419098143236075,0.04
0.05570291777188329,0.05
0.07294429708222812,0.06
0.09549071618037135,0.07
0.11140583554376658,0.08
0.1246684350132626,0.09
0.13660477453580902,0.1
0.16047745358090185,0.11
0.1870026525198939,0.12
0.20424403183023873,0.13
0.21618037135278514,0.14
0.23076923076923078,0.15
0.246684350132626,0.16
0.26525198938992045,0.17
0.2917771883289125,0.18
0.3103448275862069,0.19
0.3222811671087533,0.2
0.34350132625994695,0.21
0.35809018567639256,0.22
0.3713527851458886,0.23
0.3859416445623342,0.24
0.3952254641909814,0.25
0.41114058355437666,0.26
0.42838196286472147,0.27
0.4442970822281167,0.28
0.4482758620689655,0.29
0.46949602122015915,0.3
0.48010610079575594,0.31
0.4920424403183024,0.32
0.5,0.33
0.5079575596816976,0.34
0.5291777188328912,0.35
0.5371352785145889,0.36
0.5464190981432361,0.37
0.5570291777188329,0.38
0.5716180371352785,0.39
0.5809018567639257,0.4
0.5954907161803713,0.41
0.603448275862069,0.42
0.6114058355437666,0.43
0.6193633952254642,0.44
0.6273209549071618,0.45
0.629973474801061,0.46
0.6419098143236074,0.47
0.6485411140583555,0.48
0.656498673740053,0.49
0.6657824933687002,0.5
0.6737400530503979,0.51
0.6777188328912467,0.52
0.6856763925729443,0.53
0.6962864721485411,0.54
0.7015915119363395,0.55
0.7068965517241379,0.56
0.7148541114058355,0.57
0.7214854111405835,0.58
0.73342175066313,0.59
0.7400530503978779,0.6
0.7493368700265252,0.61
0.7586206896551724,0.62
0.7639257294429708,0.63
0.7745358090185677,0.64
0.7798408488063661,0.65
0.7891246684350133,0.66
0.8010610079575596,0.67
0.8116710875331565,0.68
0.8196286472148541,0.69
0.8275862068965517,0.7
0.8275862068965517,0.71
0.830238726790451,0.72
0.8368700265251989,0.73
0.843501326259947,0.74
0.8567639257294429,0.75
0.863395225464191,0.76
0.8660477453580901,0.77
0.8713527851458885,0.78
0.876657824933687,0.79
0.8819628647214854,0.8
0.889920424403183,0.81
0.896551724137931,0.82
0.9045092838196287,0.83
0.9098143236074271,0.84
0.9137931034482759,0.85
0.916445623342175,0.86
0.9310344827586207,0.87
0.9350132625994695,0.88
0.9376657824933687,0.89
0.9403183023872679,0.9
0.946949602122016,0.91
0.9562334217506632,0.92
0.9602122015915119,0.93
0.9655172413793104,0.94
0.9721485411140584,0.95
0.9748010610079576,0.96
0.980106100795756,0.97
0.986737400530504,0.98
0.9907161803713528,0.99
1.0,1.0
