net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,9,0.68356484,0.00020432431,0.005305039787798408,0.014588859416445624,0.046419098143236075,0.07427055702917772
