net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,3,0.6855987,0.00019633182,0.022546419098143235,0.046419098143236075,0.09814323607427056,0.13793103448275862
