intercept,daily,monthly,weekly
-0.7319323,0.423839,0.35214797,0.13217255
-0.7167142,0.43361372,0.35356775,0.11923766
-0.72610044,0.43453208,0.35811344,0.12837549
-0.72961456,0.4305633,0.3541878,0.13185386
-0.750153,0.4204824,0.35209617,0.15075941
-0.79115856,0.3971726,0.34375948,0.18845882
-0.82291734,0.37400487,0.33384842,0.21692905
-0.8609091,0.3503471,0.324537,0.25156203
-0.89953727,0.32710356,0.3133765,0.2870044
-0.948016,0.30260628,0.29705533,0.33287454
-0.97381294,0.2868796,0.2877478,0.35690203
-0.98539907,0.27843037,0.28404576,0.36716413
-1.0117114,0.26818803,0.2734375,0.39279816
-1.0039532,0.2672053,0.27763173,0.38393807
-1.0090746,0.2649508,0.277211,0.38849697
-0.9865961,0.26967,0.28741926,0.36537653
-0.9828394,0.27164453,0.29093865,0.36140937
-0.9974782,0.26767495,0.2856163,0.37609276
-1.0141525,0.26190612,0.2777946,0.39268503
-1.0080335,0.26192877,0.2808696,0.3859272
-0.9798867,0.26942095,0.2942496,0.35654545
-0.9770335,0.27219003,0.29820675,0.3529697
-0.96766645,0.27555296,0.30325228,0.34300986
-0.9731601,0.27443975,0.30382448,0.34746808
-0.9671608,0.27570075,0.30738503,0.3406669
-0.93128985,0.28835607,0.3197624,0.30495268
-0.9248727,0.29510075,0.32489508,0.29854602
-0.92511547,0.2971259,0.32501045,0.29876304
-0.92568713,0.29796362,0.3252461,0.29910246
-0.9239048,0.29912245,0.3261211,0.297134
-0.9037577,0.3079872,0.33085018,0.2778168
-0.9112271,0.30798495,0.32994956,0.28511438
-0.92803943,0.301314,0.3241574,0.30119228
-0.916947,0.30440244,0.3274114,0.29011568
-0.9134278,0.30667076,0.32917038,0.2866723
-0.9236783,0.30309305,0.3261978,0.2963604
-0.9273163,0.3008548,0.32494926,0.29956973
-0.91030836,0.3073818,0.33066273,0.28290552
-0.90159,0.312841,0.33421987,0.27456433
-0.90527105,0.3127137,0.33352643,0.27815703
-0.8946291,0.3177217,0.33585685,0.26814467
-0.8612768,0.3348488,0.3414928,0.23748222
-0.8571044,0.342604,0.34549922,0.23402664
-0.8478406,0.34943238,0.3467861,0.2258416
-0.8210033,0.36560702,0.34997648,0.20174459
-0.7979207,0.38288465,0.35375857,0.18153945
-0.80564404,0.3839009,0.35445318,0.18922529
-0.8104316,0.38197702,0.3530952,0.19365835
-0.82080686,0.37611014,0.3510159,0.20307195
-0.8234628,0.3732075,0.34987798,0.2052426
-0.8014938,0.3840975,0.3517172,0.18522286
-0.77754104,0.40019956,0.35516238,0.16400774
-0.7785218,0.4048272,0.35806394,0.16531269
-0.74446476,0.42394018,0.3580568,0.13525455
-0.7225749,0.4425408,0.36289695,0.11638989
-0.7168893,0.4514978,0.36600047,0.11197223
-0.7069726,0.459117,0.36596408,0.10362053
-0.71634287,0.45708638,0.3663293,0.11248803
-0.7308703,0.4480505,0.36295295,0.12572952
-0.7518345,0.43385187,0.35858363,0.1444916
-0.7846789,0.41186365,0.35197827,0.17392132
-0.8111243,0.39143118,0.34617367,0.19716828
-0.83069026,0.37547636,0.3426637,0.21411195
-0.8675788,0.35226122,0.33469936,0.2474565
-0.8937748,0.33342463,0.32846048,0.27082887
-0.889901,0.3297,0.33132708,0.26592904
-0.91075516,0.318227,0.32715333,0.2850209
-0.917445,0.31175166,0.32617718,0.2905266
-0.9237607,0.30675623,0.3253625,0.2959805
-0.9414655,0.29764023,0.3198556,0.312639
-0.94496155,0.29366994,0.31908774,0.3154424
-0.9346884,0.2962571,0.32359034,0.3051123
-0.93896496,0.29466987,0.3232244,0.3090186
-0.9282848,0.29829746,0.32759327,0.29838106
-0.9459363,0.29178348,0.32187217,0.3154337
-0.9201336,0.30063564,0.33139944,0.28996515
-0.8770186,0.3222707,0.3418042,0.24963804
-0.8739317,0.3303604,0.34606308,0.24728748
-0.81036985,0.36460835,0.34879333,0.19039379
-0.779055,0.39457726,0.35913697,0.16334227
-0.731671,0.42797405,0.36093384,0.12247781
-0.69447625,0.459058,0.36621213,0.09076142
-0.66642976,0.4838493,0.37081248,0.06702024
-0.6583573,0.49707007,0.37559596,0.06078745
-0.6507498,0.5050261,0.3759986,0.054686792
-0.6572555,0.50470746,0.37563214,0.06114447
-0.6531737,0.50569314,0.37303996,0.057730306
-0.6569688,0.5044536,0.37240884,0.061348975
-0.6842857,0.49013025,0.36878437,0.08626096
-0.7081474,0.47215724,0.3632246,0.10739627
-0.7021907,0.46920314,0.36210126,0.1012333
-0.72372776,0.45689902,0.36122596,0.120453045
-0.7441122,0.44130987,0.3571599,0.13843198
-0.73655957,0.44036046,0.35663733,0.13103011
-0.744477,0.4360179,0.35765007,0.1380382
-0.7337185,0.4392894,0.35701522,0.12830868
-0.7483308,0.4332624,0.35784534,0.14167503
-0.76113814,0.42403403,0.35515636,0.15320644
-0.77681446,0.41278893,0.35223225,0.16718273
-0.7939249,0.4002357,0.34894323,0.18243572
-0.8093344,0.38819727,0.34594497,0.19586687
-0.8420436,0.36806017,0.3394769,0.22552769
-0.8534133,0.35667723,0.3373106,0.2349306
-0.87070286,0.3446753,0.33474043,0.25010076
-0.907529,0.32400432,0.32505256,0.2840554
-0.8885826,0.32679975,0.33112296,0.26485825
-0.8812162,0.3300316,0.33525208,0.25750965
-0.88149863,0.33020782,0.33604103,0.2577032
-0.89150065,0.3254627,0.3340656,0.26697373
-0.8810797,0.32889625,0.33655322,0.2569164
-0.88540137,0.32763073,0.3361992,0.26100764
-0.9021179,0.31962663,0.33144107,0.27675846
-0.9185761,0.3103841,0.32650048,0.2919496
-0.90565014,0.31347317,0.33064073,0.27907968
-0.9008055,0.31602803,0.3328672,0.27436417
-0.93600094,0.30154294,0.32171944,0.30802414
-0.9145376,0.3069939,0.32921213,0.286606
-0.90778077,0.31069046,0.33373505,0.27970386
-0.91933185,0.3060587,0.33080178,0.29056162
-0.8999089,0.31368,0.33615035,0.27183256
-0.90279114,0.314261,0.33674794,0.27457237
-0.9202858,0.30645725,0.33110926,0.29113287
-0.9099568,0.30934042,0.3346374,0.28079182
-0.8962315,0.31621054,0.33899865,0.2677622
-0.88611585,0.32283765,0.34179702,0.25846034
-0.86399686,0.33586985,0.34600005,0.23832388
-0.8575822,0.34303498,0.3480009,0.2329747
-0.85057515,0.34897062,0.34932715,0.2268407
-0.85485154,0.34846562,0.34860593,0.23098335
-0.82940274,0.36247233,0.35210276,0.20779574
-0.84784,0.35595945,0.34973806,0.2251118
-0.85152256,0.3527066,0.34838623,0.22825298
-0.83320445,0.3621315,0.3517235,0.211303
-0.77903754,0.39397827,0.35532847,0.16315648
-0.73792326,0.4264125,0.3617796,0.12759063
-0.6959984,0.45866328,0.3657322,0.09158455
-0.6539718,0.4895286,0.3677098,0.055729568
-0.6530682,0.504144,0.37863505,0.055882882
-0.6348783,0.51539534,0.37654993,0.0404209
-0.6297029,0.52328736,0.37907308,0.036463756
-0.6070782,0.5330595,0.3749116,0.01699177
-0.6019775,0.5415752,0.3792655,0.013056117
-0.60205996,0.5453742,0.3812132,0.013667226
-0.6121429,0.5432913,0.38098493,0.023385942
-0.63224304,0.53328,0.376924,0.042151414
-0.64726096,0.52038676,0.37118632,0.055554472
-0.6900121,0.4942337,0.36212015,0.0944299
-0.70225364,0.47683913,0.35841343,0.1039142
-0.67819166,0.4807261,0.35724115,0.08150444
-0.69757557,0.47535935,0.36346743,0.098852396
-0.72230095,0.45895237,0.35944772,0.12111093
-0.741289,0.44337383,0.35573044,0.13780634
-0.76940805,0.4233149,0.3509269,0.1629212
-0.7867834,0.40656382,0.3456427,0.17790711
-0.8525535,0.36973193,0.33084434,0.23861107
-0.8846277,0.3442058,0.32301953,0.2668758
-0.9197756,0.32126245,0.31410185,0.29880723
-0.94626886,0.30365786,0.30695534,0.32283932
-0.9338581,0.302521,0.31362867,0.30909145
-0.9544336,0.29329115,0.3085643,0.32853156
-0.94330347,0.29411283,0.31361997,0.31690985
-0.95801556,0.2882188,0.30978358,0.33096266
-0.9680028,0.28242332,0.3074607,0.3398853
-0.9392811,0.29062092,0.31896058,0.3110029
-0.9374407,0.29295716,0.3220916,0.30894867
-0.90542126,0.3060558,0.33002505,0.27849096
-0.921206,0.303784,0.32784736,0.29399323
-0.8777298,0.3214545,0.3344215,0.25340244
-0.8849572,0.32469583,0.3372525,0.2607807
-0.8726883,0.3309291,0.33863544,0.2495805
-0.83726436,0.35046396,0.34465986,0.2168742
-0.84905213,0.35095292,0.34695524,0.22819313
-0.81789494,0.36636943,0.34800485,0.19996841
-0.79168266,0.38546866,0.3525624,0.1768297
