observed,target
0.0,0.01
0.0,0.02
0.0,0.03
0.0,0.04
0.0,0.05
0.0,0.06
0.0,0.07
0.0,0.08
0.0,0.09
0.0,0.1
0.0,0.11
0.0,0.12
0.0,0.13
0.0,0.14
0.0,0.15
0.0,0.16
0.001326259946949602,0.17
0.001326259946949602,0.18
0.001326259946949602,0.19
0.001326259946949602,0.2
0.005305039787798408,0.21
0.005305039787798408,0.22
0.006631299734748011,0.23
0.007957559681697613,0.24
0.010610079575596816,0.25
0.011936339522546418,0.26
0.011936339522546418,0.27
0.014588859416445624,0.28
0.021220159151193633,0.29
0.025198938992042442,0.3
0.03183023872679045,0.31
0.04509283819628647,0.32
0.05172413793103448,0.33
0.058355437665782495,0.34
0.06896551724137931,0.35
0.08090185676392574,0.36
0.09814323607427056,0.37
0.11273209549071618,0.38
0.13395225464190982,0.39
0.15384615384615385,0.4
0.16445623342175067,0.41
0.1856763925729443,0.42
0.20954907161803712,0.43
0.23872679045092837,0.44
0.2625994694960212,0.45
0.29708222811671087,0.46
0.3249336870026525,0.47
0.34748010610079577,0.48
0.37002652519893897,0.49
0.3952254641909814,0.5
0.4244031830238727,0.51
0.4562334217506631,0.52
0.4708222811671088,0.53
0.48673740053050396,0.54
0.5172413793103449,0.55
0.5424403183023873,0.56
0.5663129973474801,0.57
0.5888594164456233,0.58
0.6193633952254642,0.59
0.6445623342175066,0.6
0.6631299734748011,0.61
0.6856763925729443,0.62
0.7122015915119363,0.63
0.7320954907161804,0.64
0.7453580901856764,0.65
0.76657824933687,0.66
0.7904509283819628,0.67
0.8010610079575596,0.68
0.8183023872679045,0.69
0.8381962864721485,0.7
0.8488063660477454,0.71
0.8660477453580901,0.72
0.8819628647214854,0.73
0.8952254641909815,0.74
0.9005305039787799,0.75
0.9151193633952255,0.76
0.9297082228116711,0.77
0.9429708222811671,0.78
0.9535809018567639,0.79
0.9575596816976127,0.8
0.9602122015915119,0.81
0.9655172413793104,0.82
0.9694960212201591,0.83
0.9748010610079576,0.84
0.9787798408488063,0.85
0.9827586206896551,0.86
0.986737400530504,0.87
0.9893899204244032,0.88
0.9920424403183024,0.89
0.9946949602122016,0.9
0.9946949602122016,0.91
0.9960212201591512,0.92
0.9960212201591512,0.93
0.9986737400530504,0.94
1.0,0.95
1.0,0.96
1.0,0.97
1.0,0.98
1.0,0.99
1.0,1.0
