intercept,daily,monthly,weekly
-0.15497608,0.5426743,0.425766,0.026059192
-0.15495922,0.5426594,0.42574644,0.026061118
-0.15497993,0.54273194,0.42576447,0.026086915
-0.15497994,0.54270804,0.42576823,0.026075238
-0.15499853,0.5427346,0.42578357,0.026078075
-0.15501527,0.54277587,0.4257919,0.026089927
-0.15502168,0.5427402,0.425807,0.0260683
-0.15502998,0.54274994,0.42581326,0.02606849
-0.15503985,0.5427442,0.42582494,0.026059981
-0.15505,0.5427612,0.42583123,0.026062747
-0.15505162,0.5427486,0.425836,0.02605541
-0.15505444,0.5427287,0.42584315,0.026043843
-0.15506063,0.5427471,0.42584592,0.02604932
-0.15505968,0.5427134,0.4258513,0.026033018
-0.15506172,0.54272634,0.42585182,0.026037857
-0.15505506,0.54269916,0.42584723,0.026028087
-0.15505645,0.54271066,0.42584848,0.026032722
-0.15505943,0.54273874,0.425847,0.02604509
-0.15506297,0.54274654,0.42584914,0.026047006
-0.15506226,0.54272574,0.42585364,0.02603672
-0.15506242,0.54268986,0.42585984,0.026017848
-0.15506832,0.5427025,0.42586684,0.026020586
-0.15506896,0.54269856,0.425869,0.026017899
-0.15507516,0.54271376,0.42587346,0.026022013
-0.1550765,0.5427034,0.42587805,0.026015738
-0.15507217,0.5426705,0.42587838,0.026000697
-0.1550774,0.5426842,0.42588416,0.026004944
-0.1550797,0.5426871,0.42588657,0.026005229
-0.1550812,0.5426897,0.4258879,0.026005665
-0.15508169,0.5426891,0.42588878,0.026005099
-0.15507883,0.5426711,0.42588884,0.025997173
-0.15508355,0.54268396,0.42589226,0.02600137
-0.1550863,0.5426914,0.4258934,0.026003784
-0.1550836,0.5426785,0.42589355,0.025998428
-0.1550838,0.5426805,0.42589346,0.025999386
-0.1550878,0.5426833,0.42589727,0.025998663
-0.15508817,0.5426813,0.42589816,0.025997376
-0.1550856,0.5426731,0.42589694,0.025994351
-0.1550866,0.5426741,0.42589808,0.025994295
-0.15508863,0.5426788,0.42589957,0.025995696
-0.15508637,0.54267323,0.42589813,0.025993953
-0.15507828,0.5426611,0.42589003,0.025991794
-0.15508403,0.5426759,0.42589536,0.025996635
-0.15508346,0.54267466,0.42589515,0.025996229
-0.1550779,0.54266584,0.42589045,0.02599452
-0.15507546,0.5426662,0.4258879,0.025996113
-0.15508293,0.54268086,0.4258936,0.025999907
-0.15508464,0.54268193,0.42589515,0.025999505
-0.15508649,0.5426849,0.42589632,0.026000086
-0.15508686,0.5426775,0.42589864,0.02599599
-0.15508136,0.5426621,0.42589465,0.02599077
-0.1550767,0.5426602,0.4258893,0.02599226
-0.15508217,0.5426759,0.42589372,0.025997644
-0.15506855,0.5426571,0.42588073,0.025994996
-0.15506695,0.5426639,0.4258789,0.025999585
-0.1550716,0.5426763,0.4258825,0.026003774
-0.15506943,0.54267234,0.42588082,0.026002917
-0.1550751,0.5426887,0.42588335,0.026008507
-0.1550782,0.5426881,0.4258867,0.026006509
-0.15508154,0.54268676,0.42589045,0.026003983
-0.15508488,0.5426911,0.4258926,0.026004458
-0.15508632,0.5426824,0.42589635,0.02599908
-0.15508643,0.54267883,0.42589706,0.025997143
-0.15509018,0.5426866,0.42589912,0.025999095
-0.15509096,0.5426837,0.4259007,0.025997123
-0.1550878,0.5426737,0.42589927,0.025993582
-0.15509115,0.542683,0.4259011,0.025996575
-0.1550915,0.542678,0.42590266,0.025993755
-0.15509157,0.5426788,0.42590255,0.02599411
-0.1550929,0.54268473,0.42590246,0.025996502
-0.15509321,0.5426775,0.42590466,0.025992554
-0.15509126,0.54267263,0.42590338,0.025991041
-0.15509294,0.5426773,0.42590445,0.025992524
-0.15509212,0.5426724,0.42590457,0.025990317
-0.15509453,0.5426836,0.4259046,0.025994947
-0.15509202,0.5426695,0.42590517,0.025988717
-0.15508652,0.5426586,0.42589968,0.025985682
-0.15509175,0.5426743,0.42590445,0.025991404
-0.15507418,0.5426461,0.42588592,0.025985247
-0.15507773,0.5426642,0.42589146,0.025993517
-0.15506575,0.542652,0.4258794,0.025993481
-0.15506117,0.5426539,0.4258748,0.025997225
-0.1550571,0.5426602,0.42587057,0.026003059
-0.15506648,0.54267657,0.4258779,0.026006768
-0.15506631,0.5426785,0.42587733,0.026007932
-0.15507299,0.54268914,0.42588153,0.02600995
-0.15506914,0.5426744,0.42588073,0.02600434
-0.1550726,0.5426756,0.4258837,0.026003104
-0.15508059,0.5426934,0.42588758,0.02600804
-0.15508135,0.5426886,0.42588958,0.02600514
-0.15507217,0.5426686,0.42588305,0.025999676
-0.15507896,0.54268366,0.42588788,0.026003847
-0.15507945,0.54268193,0.42588863,0.026002714
-0.15507016,0.5426667,0.42587987,0.02599978
-0.1550718,0.54267955,0.42588034,0.026005652
-0.1550637,0.54266393,0.4258724,0.0260019
-0.15506992,0.5426862,0.42587686,0.026010226
-0.15506944,0.5426892,0.42587575,0.026012138
-0.15507159,0.54268956,0.4258781,0.026011169
-0.15507242,0.54269063,0.4258786,0.026011279
-0.15507546,0.5426844,0.4258833,0.026006326
-0.15508029,0.5426955,0.42588583,0.026009452
-0.15507999,0.5426843,0.4258882,0.026003668
-0.1550831,0.5426872,0.42589107,0.02600338
-0.155088,0.5426977,0.42589337,0.026006192
-0.1550828,0.5426705,0.42589363,0.025994685
-0.15508255,0.5426739,0.42589313,0.025996532
-0.15508339,0.54267675,0.42589363,0.025997605
-0.15508555,0.5426836,0.42589474,0.026000038
-0.15508208,0.54267657,0.4258925,0.025998127
-0.15508446,0.54268056,0.4258944,0.025999006
-0.15508738,0.5426859,0.42589632,0.026000246
-0.15508966,0.54268634,0.42589864,0.025999209
-0.15508631,0.54267395,0.42589775,0.025994431
-0.15508682,0.5426738,0.42589837,0.025994131
-0.15509251,0.5426922,0.4258999,0.026000664
-0.1550884,0.5426722,0.42590052,0.025992298
