net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,7,0.68230736,0.00019951127,0.023872679045092837,0.04907161803713528,0.11007957559681697,0.14058355437665782
