net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,4,0.69305253,0.00019359672,0.002652519893899204,0.009283819628647215,0.03580901856763926,0.06631299734748011
