net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,2,1.0436659,0.67132384,0.00020117135,0.021220159151193633,0.050397877984084884,0.11405835543766578,0.14456233421750664
